OD_id,matching_prob,ride_distance,detour_distance,shared_distance,saved_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,saved_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker
1202,0.9883960260939509,2080.6906106498877,581.7780279260286,1433.926482581433,-625.0701092261353,2775.569868432398,1276.6572857085375,1359.9150721315784,-913.5751958554871,1544.6485031349685,45.73592041111011,862.9261448501221,-241.47869527204435
1203,0.9883351537286338,2192.4077679622496,512.1536650225095,1460.6495133927663,-433.07799826670293,2629.9396743747366,949.6855714349952,1207.273310712702,-487.27672084564955,1770.430808389774,90.17670545003398,924.2177339167811,-216.564706586176
1204,0.988449750032467,4834.938429665155,1001.7166301538106,3307.7767099331472,942.6560298058105,5194.744910101788,1361.5231105904459,3232.3522776960463,718.4431717249577,4120.868561675341,287.6467621639975,1612.5242780959582,565.8584442184863
1205,0.9632122421028013,18464.99262905888,1192.9181598233836,6130.947251553012,4196.132317586409,18830.49405896828,1558.4195897327506,6880.082935848936,5301.893244608384,17768.210710507356,496.13624127184426,3054.806897942191,1825.6132537396852
1206,0.9950138058165463,5153.412141203406,974.3390620084872,3670.807681885269,1447.7306126704668,5394.726461188059,1215.6533819931387,3545.9212302260685,1538.435241906903,4609.61046453421,430.53738533929203,2084.600676750055,759.5380107428603
1207,0.8986010119970437,10271.366384206822,1352.3940509724086,3679.917699024403,1661.7523688523672,10337.48386905728,1418.5115358228618,3136.2328832991793,1399.1398642520892,9545.61349623401,626.6411629995989,2075.327242811219,945.9106068960212
1208,0.9873921248500593,12340.538826514752,1424.9182332354026,4832.608505989421,2747.9870180959206,12655.279646159515,1739.6590528801585,4913.00503282394,3072.4760733764438,11638.43594044145,722.8153471620985,2849.7860632081693,1507.9771926434312
1209,0.9956247845809707,2361.4585477870633,457.81774029260725,1835.137472972832,1.8812171905393649,3077.0584864605435,1173.4176789660874,1751.453068769523,-399.18475584978484,1999.1785959590115,95.53778846455499,1294.3953785278284,125.1251709097098
1210,0.9792351969406224,2896.673734011847,470.76801620332884,2185.3961050819335,565.5813994955328,3298.226303249853,872.3205854413379,1852.6759810217177,45.677587926197624,2540.9323191150843,115.02660130656615,1429.8555551584611,546.9536036723771
1211,0.9875570784871568,7677.958676471662,1206.540359614256,4629.55992685395,2655.705645970056,7714.805038802532,1243.3867219451183,4247.5852127779635,2557.987735622795,7160.409461474263,688.9911446168563,2861.5384788938263,1590.9648688822103
1212,0.9932930634863584,5423.707718613755,1110.555896760694,3633.29598454695,1276.7874145176845,5261.15560617279,948.0037843197299,3479.084931745336,1221.6058914282191,4925.573201513449,612.4213796603875,1805.1890496474011,634.8869591833728
1213,0.9841385667753668,4194.544374707031,711.0564599396158,3200.23700538239,1167.7005544808433,4544.3912141883275,1060.9032994209126,3037.8821433388257,781.7422779488736,3632.041817967309,148.55390319989468,1589.5185981205964,753.2122309005505
1214,0.9853097065008994,5798.420600120163,994.0430399988063,3822.0377279935733,1888.458477523359,5856.174522369333,1051.7969622479754,3598.0689715292606,1815.065426129978,5213.117268946303,408.7397088249468,1819.7865042133024,878.4119777295047
1215,0.9902537342821752,6487.152450479503,933.2169130712844,3880.6706691489253,1671.2895842041764,6495.891489087786,941.9559516795645,3762.9529643646492,1514.1225366559047,5647.8365749384375,93.90103753021711,527.747258798242,322.15316199266033
1216,0.9778587736067302,6252.21262841007,949.0771808002205,4035.88081451486,1739.1761527870256,6317.354685125979,1014.2192375161286,3798.784797727949,1479.180793006749,5498.411975038789,195.2765274289407,1212.5006649161141,639.8009812477417
1217,0.9580599493771172,3730.48331429054,527.5300530702507,2356.5273180783265,430.0334156718261,3850.5075070011576,647.5542457808685,2130.751018877202,254.34872443442686,3224.625390853919,21.672129633630096,692.0223089729889,231.34069083917598
1218,0.9813299755872762,6126.234166148726,899.9896646055087,3772.543100072698,1817.6933194361407,6158.134560780558,931.8900592373416,3427.59270119661,1657.398616253525,5488.076104208828,261.8316026656109,1425.328540122255,682.7071927724169
1219,0.9307341632649062,7943.62663221584,1172.5504722474018,3545.1965009495934,1421.239359907978,7812.438942440212,1041.3627824717737,3107.4789379211625,1199.6266710030745,7327.5744425670955,556.4982825986583,1706.865771048006,711.5609943355956
1220,0.8373319884702657,6141.796905249418,970.6594659030366,3032.1953796167795,1090.3730175749477,6018.056393001788,846.9189536554105,2565.0007555952047,828.5358567250487,5539.2194240425915,368.0819846962123,1207.2135582404812,500.87499361402337
1221,0.9256855595147889,22091.5658399112,1005.6346976241898,4735.164272813007,3142.3912532359413,22207.92484510616,1121.99370281914,4438.84978303968,3315.9099418380993,21599.123474477467,513.1923321904583,2786.955756604052,1687.040362031166
1222,0.9798414538745346,5952.421057783775,846.0664801022257,3759.3210039255036,1868.4613935178395,5922.551911178621,816.197333497075,3519.5435119721506,1831.382939579024,5457.172750465783,350.81817278423347,1623.7492551573785,757.2236282687445
1223,0.9415975164204055,5987.6482678727025,1177.5538815878167,3367.0836408707123,1410.995758534127,5858.112172408484,1048.0177861235989,2919.1447980177745,1323.0996942363518,5337.9324884362,527.8381021513167,1557.367753559957,590.7436974573853
1224,0.8288242634281773,2989.632081729375,638.3354404845547,1939.8259086105004,357.91539345821974,3386.9518938914393,1035.6552526466198,1676.4621965784902,-176.66905164787138,2374.769944263184,23.47330301836386,944.520639858837,462.80272004951377
1225,0.9415058924150167,2187.8964876651225,494.1495782444393,1646.1721977669722,-253.21242889727196,2866.9220325218866,1173.1751231012038,1578.2472449574652,-599.5603842299017,1715.3924851602133,21.645575739529956,1010.5227320559453,-11.735537925410144
1226,0.99772100355217,7054.517671717857,1240.394671067583,4192.463074667292,2063.041300654482,7007.000463835722,1192.8774631854494,3964.254113783182,2154.2476442771904,6489.3399803362845,675.2169796860105,2314.2249008192857,1042.37258334509
1227,0.9085385487551751,8718.379690164327,1175.088328922166,4363.365773388136,2227.4061520016426,8773.112921359938,1229.8215601177728,4125.368847139442,2093.1553743466575,7823.119498646816,279.8281374046541,1360.264653729157,703.6739764703844
1228,0.9927683639918385,7682.985990399879,1434.0004657371958,4000.3389466172907,1718.0220058092193,7668.013183496881,1419.0276588342022,3764.560548368341,1711.779210736013,6813.60830814034,564.6227834776607,1693.9533706272298,669.2879423785301
1229,0.964149202990953,21599.956030999594,802.6428437535197,6537.048983761138,5148.619966717373,21821.999022650536,1024.685835404464,6915.689078743377,5877.760163499633,21003.38314509907,206.06995785298795,2510.729453279648,1726.5834534615083
1230,0.9311706464896775,10991.646140984614,1133.1689531348693,5019.185445575087,2765.862692843167,11099.100657556628,1240.6234697068865,4432.09741674451,2225.939228462094,10118.718882737045,260.2416948873005,1900.6738739706968,1199.6477411090996
1231,0.9534693139355923,9543.961490748237,1239.6390479423524,3891.5051709441877,1838.5257623201085,9612.623013797625,1308.3005709917452,3826.8767821559463,1942.3308337298593,8762.239622396552,457.9171795906693,1604.9103819264749,677.9648621980467
1232,0.9708250901431511,8889.477004863415,979.6933178097962,4903.492572533196,3144.966072194817,9053.253326944747,1143.4696398911296,4493.130981937144,2815.1368134776094,8175.883259361611,266.09957230799495,2099.508929612882,1388.1515904209448
1233,0.8240231484135936,6813.519891867145,908.0838791885637,2821.8226362752825,1313.922128737949,7004.261739189798,1098.8257265112175,2515.117235355004,1109.0196018030456,6057.003983208662,151.56797053007955,1090.2230251810101,550.3879744713703
1234,0.9961317628992546,5451.924802296747,782.5033935142859,3486.3593493813228,1261.193181580723,5553.354544885175,883.9331361027103,3475.7262088651987,1193.6092325612312,4941.557247484385,272.13583870192355,1479.5357402597704,572.0240571946548
1235,0.7020783509238999,3544.60590140127,389.8077875570311,2081.335871731266,1118.9717995044143,3731.459479491661,576.661365647422,1499.6845218178091,663.9645706662618,3201.42187317963,46.623759335390844,1188.8401959003406,723.8316886321049
1236,0.9957383398436922,14343.227745452195,1369.1786531224948,5518.1192285932,3509.980481854725,14587.693627767443,1613.6445354377443,5813.28463906683,4155.63256782113,13511.448941255538,537.3998489258341,2521.5689727302565,1367.8934161892591
1237,0.9958822405149413,5045.778566839482,744.8750017240877,3402.9190226086766,1661.5587309197956,5227.037831657251,926.1342665418541,3270.1538221536207,1717.9165706517338,4552.7791465402115,251.8755814248162,1662.1520551677584,747.0780729302952
1238,0.9980146648329291,7409.318133862561,1014.5069323980148,4475.047361713592,2425.259181494316,7439.051155199713,1044.2399537351694,4699.505461250128,2699.6187495513623,6854.5874032192605,459.77620175471674,1978.5329457917076,991.1429364298486
1239,0.968760733350379,4097.213388077168,740.2114352410352,2799.3556630884527,906.9563275147618,4361.508535986189,1004.5065831500549,2555.230561775094,672.4556594346849,3638.7746486795772,281.7726958434446,1633.1943882296068,600.0596580621125
1240,0.9958861488011421,8794.244385182112,1212.8350811106227,4913.147998289646,2814.3617721823293,8895.162305183123,1313.75300111163,5126.602278496827,3094.395096179464,8077.787577443374,496.37827337188287,2117.349168608504,1126.8296176485337
1241,0.9550045958882114,8551.879617928405,783.9738707385642,4433.658519595031,2754.1355729661122,8667.492818345778,899.587071155939,3987.535643756624,2434.1446794132416,8005.073689349124,237.16794215928354,2009.8707614788882,1274.5625728644368
1242,0.41247569571782583,15802.068265260916,196.6326158636116,3256.1149799642717,2844.346447672271,15796.323949693111,190.88830029580456,1873.6895999157532,1682.8012996199488,15662.371648459135,56.93599906182954,1884.9041847541682,1612.8322692639479
1243,0.5028655069758661,10821.044868958808,505.64611477384653,2612.495410285833,1778.2713347420668,10690.090053265812,374.69129908085324,1429.5464440747394,1008.7242542226893,10559.368397183262,243.9696429983004,1614.1304345247208,1073.7996683678402
1244,0.997129740127835,8525.465941522216,1049.9003409559089,5118.533609070446,2986.228489004832,8582.948844988581,1107.3832444222683,5209.694324297039,3215.39159898324,7827.4167711029495,351.8511705366437,1834.5550772201075,959.3769454686981
1245,0.9993908960297176,9994.997950792544,1283.5430395607434,5154.418463590057,3119.633563680067,10083.326521018316,1371.8716097865097,5170.195050079444,3464.114520416486,9201.336450850762,489.8815396189563,2163.3333436959133,1115.5580316616408
1246,0.8837311423679773,8219.952893754686,1016.87216495683,3342.16949978509,1375.6461435745898,8301.51090394025,1098.4301751423955,3045.3238124481654,1114.2885778213965,7439.733148310079,236.6524195122244,1179.062710191762,584.1621055227972
1247,0.9855286821593428,9233.679276493081,996.3418048250265,5035.335532618473,3262.40166666842,9414.884427823563,1177.5469561555017,4756.806167623483,3090.084114742442,8415.746207976881,178.40873630882442,1731.2218030702888,1116.0057469708547
1248,0.846526340500974,3941.8925512823816,499.3269693990231,2207.0278538530015,543.2583128160691,4035.5873828183367,593.0218009349787,1909.9578106968468,293.80597265892766,3531.4123931241993,88.84681124084122,884.9857586480445,339.8905412860672
1249,0.8536292028008902,2672.8687948760917,332.83286937084637,1716.3809390718554,303.940162218978,2765.51126679586,425.47534129061455,1339.7548017223291,208.08199870187266,2419.8625208868843,79.82659538163892,919.7040519584607,180.2054916829743
1250,0.8504185202221819,2753.420643325113,333.25339945961497,1748.4050037303332,335.2988790843019,2869.2757112557383,449.1084673902395,1391.7416130865067,197.0780179924884,2475.222977528931,55.05573366343275,886.2986390875762,213.2200305071534
1251,0.9127149746137918,4598.69093166779,591.6324242905603,3034.77331554232,1439.1288529647409,4835.716766194657,828.6582588174255,2635.005353677689,1069.9014031390514,4048.246827176902,41.1883197996734,1284.4460282674654,728.4367027593411
1252,0.9937711401440255,8157.606292727705,999.7446831249911,4728.560319895163,2765.8320750033236,8171.389856875473,1013.5282472727577,4660.181046400116,2907.2883984695013,7417.111097039311,259.2494874365963,1323.7793626963237,641.7343033425913
1253,0.8154818513588753,1426.3583054414637,56.71671618759247,854.6664517525375,-374.83857363040414,1474.114756049827,104.47316679595556,411.39443644723957,-4.577675844843407,1370.2294445921711,0.5878553383000036,633.642223372259,-372.37918871475205
1254,0.9273132076132826,2434.2601545111493,471.78352010546786,1667.2266758646094,150.4811529850412,2728.090181330815,765.613546925132,1448.8620682339406,-37.387148920268686,2045.5334949584876,83.0568605528058,931.5927333891691,169.46381279865489
1255,0.9989645825347987,7533.56748458376,855.5467319331369,5153.16471928932,3358.799727960056,7776.25623260809,1098.235479957466,5102.633660646637,3475.0588139659562,6990.661664231148,312.64091158052435,2630.7097776592186,1640.9262021085392
1256,0.9967533698639576,7072.448450193552,1016.949697370463,4880.436324151018,2965.381594058353,7256.508309711147,1201.0095568880554,4813.8978226468535,2970.111901048414,6416.088941467959,360.59018864486785,2249.6099566117914,1342.1961855396714
1257,0.8604485121604024,2848.5219194551373,462.6008101709624,1776.6430519551618,116.28800033439725,3032.2772434881736,646.3561342039977,1466.6933274792696,19.842430143471898,2468.535291426537,82.61418214236174,914.3879848670266,104.62282424475369
1258,0.9767266732323716,5960.366458958277,913.5504994041129,3982.3757793025025,1523.8810462247675,6076.238603296173,1029.4226437420086,3893.459342132321,1296.317711134407,5272.709991296269,225.89403174210616,1381.5368386862444,657.9381182879798
1259,0.7346561921436552,5645.796905394773,738.3994875407076,1989.9093972719068,515.8793559386265,5544.370519924325,636.9731020702593,1504.7644632020906,425.74606293558503,5301.046914975991,393.64949712192663,1175.4832738055159,285.4521202502865
1260,0.4895911069885941,4983.931960813687,369.565317902381,1227.0519114382203,409.3838608608733,5010.118578564474,395.7519356531687,867.7997767827516,202.36430718306056,4686.025610368166,71.65896745686082,573.8066809579011,257.0520419050333
1261,0.10230458721328906,3271.184325507332,11.773860793190922,254.7030028911139,240.50103283465367,3271.4867331177,12.076268403559151,134.21568799351306,122.0638723665052,3259.578082849494,0.16761813535269257,125.71118262962352,123.18806204779051
1262,0.8773753622021137,23873.570727306327,1090.7552065452214,6620.961218860178,4740.3930129734645,23957.332950121912,1174.5174293608068,5606.5863048597885,3627.70905174658,22784.43319961425,1.6176788531550217,1421.9378632081712,1376.3951964781868
1263,0.6160182018868681,12047.612148728542,792.4193509830287,3136.881899046508,1790.043586397186,12001.79066550517,746.5978677596554,2721.5569536956928,1509.636300606194,11456.448780374907,201.25598262939337,981.9269421821837,594.6990522194191
1264,0.5055516911538256,2239.156743890326,419.26120140170974,842.649994350501,-85.88386833200593,2232.3688438802774,412.4733013916604,605.8250858488077,-177.50048151454277,1913.9894542706897,94.09391178207228,365.05665561950144,54.04603812625336
1265,0.6205128223869889,8942.44579199527,469.8502863734612,4095.1639715167653,2825.774801837651,9031.543202212975,558.9476965911683,3140.600316277202,2034.9305167719601,8506.800457680121,34.20495205831387,1647.371659143084,1239.7444975824833
1266,0.5403354347979606,13220.875962507846,403.68241616282404,3532.7604955426054,2922.595978187002,13162.590528924042,345.3969825790206,2080.3119745428594,1650.6995001260148,12935.096320823704,117.90277447868549,1811.5213398413312,1556.8159179449462
1267,0.9927608644149388,16935.22839537994,1058.7414159078878,7872.741860713186,5861.71269638008,16978.29835257863,1101.8113731065748,7101.300034628113,5042.990642240985,16022.25115270474,145.76417323268635,1988.4993458222343,1683.0158669866921
1268,0.5228976779270361,11598.257589430097,641.2001805373802,3078.4009966931662,2286.569753091686,11565.284466148367,608.2270572556487,2571.0541064578865,1857.7401972389769,11049.06351930233,92.00611040960932,756.8869298652669,609.1371430313801
1269,0.8082628193107337,16303.023502516793,1088.389720921752,6719.878945403843,4879.852480357206,16262.98765828678,1048.3538766917377,5672.354004796827,3996.784885721963,15394.199984473598,179.56620287856342,1802.4852705754063,1415.0185330967074
1270,0.5317807641058001,1523.4666978538664,326.09782134289134,757.253898889172,-463.986657816061,1643.2801423981082,445.9112658871326,542.1483665575383,-547.87288942108,1223.8188517980936,26.449975287118253,392.9356976918473,-95.82163534064068
1271,0.9995271735538432,5376.387180315512,904.6262821518136,3783.1002924813424,1677.9761420641762,5888.408779226034,1416.647881062344,3936.660735631153,1535.3438165922068,4888.653357706151,416.8924595424527,2427.758139662308,1149.3768205979216
1272,0.9913800658696623,14690.332651300103,1365.6614161196078,5290.067358010516,3229.2436280642155,14906.282694470825,1581.6114592903305,5112.505984742515,3358.437908935026,14204.651312422659,879.980077242158,3720.1187229627785,2197.93431972104
1273,0.9983892853289715,4412.528499854264,813.2948521560595,3250.097026735263,1355.1301672826582,5108.088223075782,1508.8545753775727,3384.4837155982646,917.7693915596042,3960.213025860582,360.9793781623785,2235.5165754272584,1080.0067033422745
1274,0.9678912174483576,8091.218653528546,1136.4882125056495,4093.868147408214,2217.3987909153575,8120.664522813072,1165.9340817901702,4021.947783634105,2526.307540199912,7577.110306292718,622.3798652698193,2320.4257547318,1103.4457687106838
1275,0.9167038158550457,13255.172410786508,1516.9041377160354,4035.018439362543,2080.181975223426,13267.578348205461,1529.3100751349891,3450.46391985732,1842.6937862780237,12516.363629777374,778.0953567068992,2368.101387030447,1189.977711125441
1276,0.9600764940148329,2816.5238435933215,526.6876692843613,2099.5249351619873,420.3441119937334,3340.53273193569,1050.6965576267303,1979.8420663065606,-86.04582183957345,2336.3510321701406,46.51485786118043,1194.728660489092,459.6674198355816
1277,0.9731158550792999,1586.1150792297276,430.01442236563895,1196.2465814336356,-486.0161472576106,2447.882147588244,1291.7814907241545,1303.5224404754406,-820.852479003753,1174.2573770923368,18.156720228248325,780.6455212901135,-224.304380814242
1278,0.9685805168541575,15475.025965378049,1425.6746299906656,5019.773454658508,3110.462351217026,15705.862289284982,1656.5109538975796,4706.232248893328,3049.721294995749,14767.509717188452,718.1583818010671,3009.683647518134,1807.8887922662502
1279,0.9946280384962868,9621.74168298767,1303.356757038201,4683.471089389646,2555.595877378409,9611.245498980492,1292.8605730310303,5072.873204997584,3246.6900091547413,9055.456185173285,737.0712592238209,2461.503316402003,1133.5140949842
1280,0.9985486022328858,12115.381886312662,1341.2068353148193,5783.953480232576,3718.755997488383,12324.537932633439,1550.3628816355808,5995.436206429295,4116.359018313624,11440.65252656342,666.4774755655725,3174.695427876578,1927.2861952736307
1281,0.9958154586822575,8548.22116673151,1310.101597326568,4827.369897526034,2610.2967924276695,8753.356228914654,1515.2366595097167,5172.8048612666735,2880.8705779980305,7969.7050694528225,731.5855000478798,2852.397300643035,1510.3828000565438
1282,0.9683259004018443,23554.725551320364,1309.975881430503,7188.782174175703,5433.810699165437,23800.317194531646,1555.5675246417793,7380.2551950419265,5810.296632539373,22877.12632981865,632.3766599287883,3973.971440841575,2902.867867989176
1283,0.9587017597602547,9710.996077377891,817.2548392234862,3471.0213164076035,1870.2834938072128,9927.871307686162,1034.1300695317666,3222.8357739413473,1721.791613703888,9183.715285863589,289.9740477091813,1827.7663256946491,992.3787972466125
1284,0.7594647620867333,5525.643448334468,848.1257472867535,3091.8361867703406,1459.3710175215563,5686.425033469641,1008.9073324219225,2423.53480327816,977.1222021008892,4943.792517564549,266.2748165168336,1694.149862442016,895.8510147443392
1285,0.9790113341752743,5508.260801186367,1008.1674839304936,3253.787311331257,1275.2322934753056,5693.417297276814,1193.3239800209328,3050.0808261946004,1062.7946095762654,4855.987315945724,355.8939986898495,1586.6064919759656,694.3064462706593
1286,0.9914569446064674,5574.941538358213,936.0767257603718,3757.3753434569016,1578.5793610644116,5796.047142109136,1157.1823295112904,3718.477941262134,1495.739145424122,4946.8517987176365,307.9869861197973,1739.078155171185,766.7294161932253
1287,0.9515003670315774,4292.074437619351,629.7460572421369,2618.5975378691255,927.3529407813706,4493.074193827362,830.7458134501481,2197.49630357965,624.304850534666,3903.914971233323,241.58659085610944,1591.8346234220937,635.6513953479597
1288,0.9924733779548066,2165.014727580896,409.03184474055297,1672.6976570337501,-36.187745717007054,2780.006891497566,1024.0240086572232,1612.020701787488,-304.2405010175229,1817.115375578171,61.132492737828954,1125.0337811620957,67.1741601193339
1289,0.9797942536506867,20300.648040361873,805.4204352383447,10672.254177583765,9169.14894358208,20595.3943493704,1100.1667442468652,8731.225543195027,7112.176709426976,19514.135455935484,18.90785081195258,4430.274220364551,4084.63197024098
1290,0.9299146479725029,35888.41586974252,1252.5941870651732,15823.073996500629,14342.213615433515,36140.04101612291,1504.2193334455658,13942.356035117118,12419.291960489283,34841.801671039524,205.979988362179,6122.182999241004,5701.048717019172
1291,0.2574557834977548,8874.626658959734,206.0226440354085,1458.5042773150064,1068.7701216029745,8893.643518876279,225.03950395195318,1024.7302457448845,653.8352167703312,8668.676621741044,0.07260681671868545,520.6990095992787,470.3979031079964
1292,0.7265222387008627,7215.8327302394555,432.57511090421076,3579.2986021777538,2324.3022812674812,7403.673179856216,620.4155605209745,2196.267523708617,1024.4700560028575,6830.800295795098,47.54267645985519,2216.285993927711,1688.5119742885674
1293,0.9848519206675186,16855.78625364586,979.9853885206903,7682.843065365938,6153.734128787954,17200.846764798134,1325.0458996729712,6368.047505023546,4664.37261052698,16043.052618427657,167.2517533024932,3776.9207125800467,3292.7822865148687
1294,0.9966953198599101,6793.167804428659,1111.0521165185921,4544.223388373885,2450.719620862152,7269.279567556667,1587.163879646605,4696.852465333514,2588.541001348654,6193.954848088898,511.83916017883126,2770.9881936119896,1473.4498342222391
1295,0.9980881786108812,4173.1024532397705,886.0599122747866,2974.3448586218683,297.8348244299446,4575.560099613786,1288.5175586488035,3165.9763862635878,63.85280360387814,3642.8727630487247,355.8302220837404,1671.5339910687217,271.5591621035286
1296,0.9917203996258658,8801.918412716317,1403.3162111692627,3946.7512862606413,1765.8227394715263,9039.95447367694,1641.3522721298966,3798.793460288328,1912.151248723772,8135.1098279323805,736.5076263853289,2403.4700941894903,989.0005485839004
1297,0.9968518744459809,6579.3627716299925,1261.8726609505627,4241.767508928513,1759.7363851334608,6898.868530865105,1581.3784201856677,4446.013714480295,1858.3413096457439,5948.078489388686,630.5883787092534,2466.9244095448885,1017.8888647396071
1298,0.9982476999415685,7023.916660198633,1210.2384942988601,4476.408101117605,1939.5426217650722,7450.669092113733,1636.990926213959,4777.184583652334,2014.0148779397741,6340.218853751332,526.5406878515645,2481.192019870954,1098.378793579217
1299,0.9964692761275772,7507.147108298371,1121.0280825921425,4822.991069691857,2684.606106319089,8018.295079741633,1632.1760540353973,5069.956323986614,2795.983551982625,6873.693197013763,487.5741713075323,2855.3211877994386,1599.4739525223872
1300,0.9627367539898878,7009.976901766201,1338.5420370308236,3516.3714819537417,1339.6747505654764,7134.3606856725655,1462.925820937182,3171.809821625893,1188.8550803649462,6333.901803739472,662.4669390040943,2050.5544149584166,790.2584346497435
1301,0.9012145949721673,7162.003062545353,1318.9318641796553,3437.3437524462433,1420.962713231504,7251.507787313187,1408.4365889474968,2996.3670954099034,1306.517612220954,6498.596788115327,655.5255897496291,2025.9854085991403,805.5626388494353
1302,0.9863861944536948,8078.261396191086,1298.5608482961607,3997.721055593122,1869.290690748898,8354.112810668612,1574.4122627736797,3891.264605410756,1841.0058160584874,7353.980597199288,574.2800493043623,2207.612896418712,1022.3681946967536
1303,0.9936457791732317,8994.839130912336,1435.2893925788103,4516.178557314532,2233.902755209469,9287.526115489942,1727.976377156422,4517.197156462691,2513.2316023407184,8333.874498421197,774.3247600876748,2788.314914106238,1272.5717877457462
1304,0.9970462552677393,2790.6422501042357,538.0510358328498,2091.2887604632447,-1.3835969601684324,3281.798759582353,1029.2075453109703,2031.6807167069753,-317.0987743336783,2399.691729897735,147.10051562634936,1319.5429287222642,119.06823158247828
1305,0.9953938929122205,6203.456543370337,1068.7597566911625,3815.921838413777,1664.0773016908558,6528.115633260469,1393.418846581293,3862.153644371779,1806.4339472715142,5648.464269681035,513.7674830018619,2277.643927442332,944.5830260640436
1306,0.9893997877143078,6931.1253848346305,1279.1894063179361,3911.9759029679185,1766.6467762749592,7251.107942664054,1599.1719641473576,3950.078080870379,1967.5033231674472,6266.509672934248,614.5736944175552,2270.323838876426,948.952587588692
1307,0.988821581801434,6250.155408816326,1159.6755360971333,3443.3182070842786,1124.1484979442007,6416.982298784063,1326.5024260648736,3467.2414171627674,1112.7297474752936,5532.078756298744,441.59888357955083,1566.3935506458474,521.793585866025
1308,0.90670096357063,4194.123366172059,797.838140793961,2370.933738504437,326.99879520087177,4239.306353851768,843.0211284736688,2107.7983100755296,80.58287605200012,3678.591444613933,282.3062192358347,1081.9538110171873,277.7200244410171
1309,0.95499423116659,22567.139067438602,1219.1875422114279,5707.061777226178,3829.3902947337792,22769.009209423573,1421.0576841964057,6160.83926488802,4723.050233840277,21890.263268258204,542.3117430310353,2772.541210313942,1579.7149739127208
1310,0.9841894977571239,5648.636657879096,916.3487404222832,3767.5566984334296,1513.4292257284653,5719.671279201714,987.3833617449048,3582.0172972485434,1260.2646387902755,5001.553273071541,269.2653556147309,1420.0755002019182,687.5126265460233
1311,0.9978605005313441,7735.7355989182,1279.7567145748735,4315.082875684872,2301.575700613035,7687.421160368001,1231.4422760246814,4074.3053800459065,2339.2357989443703,7037.517224712634,581.5383403693087,2004.9828134586355,975.2468517327017
1312,0.958858892270488,6825.517033692233,1110.4510150651404,4052.3721327424287,1882.9814642878464,6835.937327840137,1120.871309213042,3685.5949471505087,1526.052406243776,6077.733828170923,362.6678095438299,1593.547483400354,864.8838907709727
1313,0.9418654481674003,5251.940251409095,805.7039105536786,3254.261592855326,1122.3345283168521,5164.781226318406,718.544885462992,2900.332225365592,981.3474881739946,4758.53807215099,312.3017312955736,1262.69465038685,448.47406521923455
1314,0.9222978531890595,5754.9956549425715,870.193595670982,3393.0462002033623,1313.420910253972,5694.667539166058,809.8654798944701,2993.1814234855046,1030.5704123124867,5195.380596570308,310.5785372987187,1324.7651848909418,601.2992854155726
1315,0.9891167685518192,7127.709327111807,1341.1938699392306,4241.924710412083,1936.1485014192974,7081.177497495023,1294.6620403224454,3821.2937688892753,1845.5169636695398,6434.9253680750335,648.4099109024559,2197.120009724069,948.5976899024321
1316,0.9400657468960707,5173.357814736873,682.4985051951818,3424.579263030189,1580.7903924772706,5372.56909103874,881.7097814970508,3091.6365802841515,1141.2397014731273,4565.40231603239,74.54300649069936,1292.8376192113506,793.8841264807527
1317,0.9315473050903758,5857.701672795401,922.9892163180575,3704.634140083253,1739.406514964324,5900.814724212913,966.1022677355697,3267.985118180138,1353.4085682202372,5225.446147459196,290.73369098185265,1565.9354570454668,853.6824318398046
1318,0.9050816383225767,6337.345636122599,885.3939878077363,3622.9684830020433,1767.0291516020936,6393.794744305646,941.8430959907868,3172.8691828564956,1381.7072351745744,5667.44687727044,215.49522895557735,1366.221964772406,784.2710192968486
1319,0.9615224309226909,2912.1733684543497,355.68700907937523,2180.3339085664156,545.4781518009158,3242.9352485620475,686.448889187072,1823.3940324707849,304.11137846053316,2577.6261890166325,21.13982964165785,1291.6860570285196,397.2666745860967
1320,0.9494946707750226,5251.082254996241,739.9911221322728,3426.2726087521287,1302.097641561293,5355.700158594891,844.6090257309205,3179.578435251727,1032.6266615123864,4629.0879393153555,117.99680645138544,1084.7398370929213,541.6417452660769
1321,0.9918419625060565,7539.898344038651,1191.667608314159,4371.072190636049,2137.814419765491,7650.032787829704,1301.8020521052167,4429.563208254576,2211.5886878695687,6949.56489056941,601.3341548449187,2362.380207196262,1134.9163327235863
1322,0.8871113906553193,16904.875950862413,895.721410258251,7868.432533484458,6380.603425248484,17104.168446470707,1095.0139058665377,6934.72423366084,5790.574591571832,16304.40631901925,295.25177841508224,4065.6577146341197,3205.242660847985
1323,0.9805359570581882,3497.6858442118864,820.0207671465942,2381.040340516037,321.10398822195884,3980.6179274343567,1302.9528503690628,2242.86759224599,61.60515565545189,2858.514769160606,180.849692095314,1280.7886393685376,290.88322193878656
1324,0.9971454423416654,5470.228583513533,967.1135608603445,3534.328417138302,1346.0109578297333,5568.173738993204,1065.0587163400166,3410.0446390464635,1093.191328352323,4923.263286294539,420.14826364135314,1783.0859260805362,784.5980416628068
1325,0.9975887016295605,6338.405738310032,1015.3879367477333,4196.224205138985,2020.015473862772,6725.348979695989,1402.3311781336945,4335.812743988554,1955.2817292044385,5722.143052938065,399.12525137576694,2290.8257895974893,1160.755416119557
