,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.product_id,dwv_order_make_haikou_1.city_id,dwv_order_make_haikou_1.district,dwv_order_make_haikou_1.county,dwv_order_make_haikou_1.type,dwv_order_make_haikou_1.combo_type,dwv_order_make_haikou_1.traffic_type,dwv_order_make_haikou_1.passenger_count,dwv_order_make_haikou_1.driver_product_id,dwv_order_make_haikou_1.start_dest_distance,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.pre_total_fee,dwv_order_make_haikou_1.normal_time,dwv_order_make_haikou_1.bubble_trace_id,dwv_order_make_haikou_1.product_1level,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day,O_location,D_location
432471,17592367443054,3,83,898,460108,0,0,0,0,3,5343,2017-05-01 08:01:27,2017-05-01 07:56:16,14,11.0,6446a1335906799f95e4774cf62ffb02,3,110.4738,19.9877,110.4383,19.967,2017,5,1,1138.0,3226.0
432473,17592367799351,3,83,898,460106,0,0,0,0,3,4036,2017-05-01 08:22:18,2017-05-01 08:19:31,11,12.0,64469e3b59067f137158541ef2193202,3,110.3253,19.9755,110.3425,19.9832,2017,5,1,1085.0,2243.0
432474,17592367907194,3,83,898,460108,0,0,0,0,3,1467,2017-05-01 08:32:03,2017-05-01 08:29:42,11,5.0,6446a13259068176066fa02adce76d02,3,110.3441,20.0138,110.3458,20.0215,2017,5,1,634.0,2146.0
432475,17592368196777,3,83,898,460106,0,0,0,0,3,14560,2017-05-01 08:54:50,2017-05-01 08:51:01,40,30.0,64455333590686758fe275a7f9fdd502,3,110.3968,19.965,110.338,20.0353,2017,5,1,487.0,3025.0
432544,17592368134399,3,83,898,460108,0,0,0,0,3,3634,2017-05-01 08:51:23,2017-05-01 08:45:24,11,10.0,6445533359068524974975b0e3400402,3,110.31,20.017,110.3358,20.02,2017,5,1,2155.0,3303.0
432612,17592367992143,3,83,898,460108,0,0,0,0,3,7454,2017-05-01 08:41:15,2017-05-01 08:35:43,20,12.0,64469c31590682df5b1a80c99a9dce02,3,110.3501,20.0262,110.3309,20.0749,2017,5,1,2634.0,1327.0
432614,17592368132514,3,83,898,460106,0,0,0,0,3,11739,2017-05-01 08:45:22,2017-05-01 08:45:02,32,24.0,c0a80105be693d9c1c21ec68103f0403,3,110.2867,20.0202,110.3444,19.9834,2017,5,1,1085.0,763.0
432692,17592367785299,3,83,898,460108,0,0,0,0,3,4129,2017-05-01 08:18:57,2017-05-01 08:16:07,11,6.0,6446a23159067e462ffda9c2e1d98002,3,110.3223,20.0271,110.3192,20.0594,2017,5,1,1563.0,1784.0
432693,17592367829815,3,83,898,460106,0,0,0,0,3,9413,2017-05-01 08:28:36,2017-05-01 08:26:40,24,20.0,6446a134590680c01f01af1c8c818402,3,110.3001,20.0181,110.3444,19.9834,2017,5,1,1085.0,892.0
432694,17592367841803,3,83,898,460106,0,0,0,0,3,7791,2017-05-01 08:34:28,2017-05-01 08:29:23,20,13.0,b203821f5906816100007b156ba0e281,3,110.3432,20.0491,110.3329,20.0093,2017,5,1,2143.0,2389.0
432767,17592367749275,3,83,898,460108,0,0,0,0,3,2137,2017-05-01 08:10:04,2017-05-01 08:07:06,9,5.0,8c5cd93a17bbcb99be06642410320303,3,110.3378,20.0428,110.3359,20.0477,2017,5,1,1300.0,189.0
432768,17592367880445,3,83,898,460105,0,0,6,0,3,24687,2017-05-01 08:39:33,2017-05-01 08:32:37,70,37.0,1eaf22d85906821e00001181d49189a9,3,110.462,19.9394,110.2899,20.0131,2017,5,1,1763.0,3694.0
432831,17592367922028,3,83,898,460106,0,0,0,0,3,3837,2017-05-01 08:37:12,2017-05-01 08:32:58,11,6.0,c0a801664c733525b82bcd3110cd0303,3,110.3365,20.0387,110.3238,20.0304,2017,5,1,123.0,488.0
432832,17592368216656,3,83,898,460106,0,0,0,0,3,3603,2017-05-01 08:54:47,2017-05-01 08:51:55,10,9.0,c0a80160774bae3c2b04ee0910940303,3,110.3109,20.0245,110.3324,20.0373,2017,5,1,1381.0,79.0
432955,17592367524498,3,83,898,460107,0,0,0,0,3,24023,2017-05-01 08:05:34,2017-05-01 08:01:15,67,35.0,64469f3559067acb61a54488198d5202,3,110.5303,19.9953,110.3656,19.9785,2017,5,1,993.0,1999.0
433015,17592367475081,3,83,898,460107,0,0,0,0,3,2778,2017-05-01 08:02:42,2017-05-01 07:59:37,9,3.0,9437e77892cde45018041a55103f0303,3,110.3433,19.9841,110.36399999999999,19.9785,2017,5,1,993.0,1085.0
433017,17592368109862,3,83,898,460108,0,0,0,0,3,3808,2017-05-01 08:44:24,2017-05-01 08:40:26,11,8.0,64469e3b590683f85c16542a19f96802,3,110.3369,20.0245,110.352,20.0226,2017,5,1,2649.0,630.0
433088,17592367928244,3,83,898,460106,0,0,0,0,3,6357,2017-05-01 08:37:10,2017-05-01 08:34:17,17,17.0,c0a84a7733bd7a6120020c1c103b0303,3,110.3433,19.9841,110.3316,20.0249,2017,5,1,116.0,1085.0
433142,17592362254518,3,83,898,460107,1,0,6,0,3,16294,2017-05-01 08:03:44,2017-05-01 08:10:00,44,17.0,31003d755905e5e300007018e1ceb6a6,3,110.4634,19.9369,110.3615,20.0005,2017,5,1,1050.0,3694.0
433148,17592367588092,3,83,898,460105,0,0,0,0,3,9188,2017-05-01 08:08:18,2017-05-01 08:03:00,23,22.0,64469e3c59067b34047d9666e3247b02,3,110.3393,20.0266,110.2816,19.9935,2017,5,1,2679.0,1331.0
433149,17592368055259,3,83,898,460107,0,0,0,0,3,9904,2017-05-01 08:30:32,2017-05-01 08:28:47,25,16.0,c97f901b4e83d1e71d0a3d0b10310303,3,110.33,20.0616,110.3359,19.9992,2017,5,1,3621.0,1173.0
433150,17592368192603,3,83,898,460108,0,0,0,0,3,14262,2017-05-01 08:52:17,2017-05-01 08:46:58,40,33.0,c0a8006945a4b87c7c02652510490303,3,110.3433,19.9841,110.3545,20.0757,2017,5,1,3571.0,1085.0
433356,17592367807463,3,83,898,460107,0,0,0,0,3,6267,2017-05-01 08:34:37,2017-05-01 08:21:28,16,10.0,64469c3159067f87329a80dc300d9a02,3,110.3689,19.9889,110.3793,19.9652,2017,5,1,3849.0,470.0
433357,17592368220024,3,83,898,460105,0,0,0,0,3,11277,2017-05-01 08:54:16,2017-05-01 08:52:36,29,,c0a80177de63815c7b3f098510e10303,3,110.3518,20.0197,110.2792,19.9833,2017,5,1,3036.0,447.0
433419,17592367537052,3,83,898,460106,0,0,6,0,3,23901,2017-05-01 08:09:32,2017-05-01 08:04:37,67,33.0,9115ea6559067b830000583891c5886b,3,110.4634,19.9369,110.3317,20.0409,2017,5,1,1286.0,3694.0
433420,17592367606553,3,83,898,460105,0,0,0,0,3,3667,2017-05-01 08:13:21,2017-05-01 08:11:48,10,6.0,64469f3159067d440f9499fe20140102,3,110.2616,20.0006,110.2814,20.01,2017,5,1,824.0,1454.0
433480,17592367604762,3,83,898,460105,0,0,0,0,3,4578,2017-05-01 08:12:24,2017-05-01 08:07:22,12,6.0,64469d3659067c3a08928a62d17dbf02,3,110.1753,20.0515,110.2062,20.054000000000002,2017,5,1,1447.0,2019.0
433540,17592367824052,3,83,898,460106,0,0,0,0,3,1503,2017-05-01 08:30:13,2017-05-01 08:25:20,9,3.0,6446a1325906806f0618a02fd7620702,3,110.3211,20.0137,110.3311,20.0141,2017,5,1,2142.0,3306.0
433541,17592368069239,3,83,898,460108,0,0,0,0,3,17011,2017-05-01 08:37:40,2017-05-01 08:31:53,49,30.0,6445623d590681f99193167b8179d002,3,110.2125,20.0505,110.3367,20.0211,2017,5,1,630.0,2369.0
433542,17592368106452,3,83,898,460106,0,0,0,0,3,6447,2017-05-01 08:41:17,2017-05-01 08:39:44,17,15.0,6446a132590683cfa826a034cf88e302,3,110.2897,20.0127,110.3268,19.9997,2017,5,1,2228.0,803.0
433609,17592368103500,3,83,898,460108,0,0,0,0,3,10107,2017-05-01 08:42:08,2017-05-01 08:39:08,25,14.0,6445623c590683ac72ac8aac80e91302,3,110.3366,20.0697,110.3514,20.0194,2017,5,1,448.0,1547.0
433687,17592367663682,3,83,898,460105,0,0,0,0,3,7946,2017-05-01 08:02:19,2017-05-01 07:57:34,20,14.0,b7b13547590679eb000017324ffda202,3,110.3186,20.0276,110.2937,19.9999,2017,5,1,3223.0,2363.0
433688,17592368102717,3,83,898,460106,0,0,0,0,3,4826,2017-05-01 08:54:49,2017-05-01 08:50:25,13,12.0,64469f3559068651554e4477b2565802,3,110.3493,20.0453,110.3215,20.0257,2017,5,1,1785.0,1788.0
433753,17592367954458,3,83,898,460108,0,0,0,0,3,7996,2017-05-01 08:29:59,2017-05-01 08:27:28,20,10.0,6445623c590680f03a6f8aaac3a9dd02,3,110.2897,20.0127,110.3544,20.0242,2017,5,1,2209.0,803.0
433821,17592367759643,3,83,898,460106,0,0,0,0,3,5011,2017-05-01 08:14:14,2017-05-01 08:09:45,14,10.0,c0a8006859067ca1000065cbfff26d3e,3,110.3225,20.0258,110.2997,20.0145,2017,5,1,1735.0,1785.0
433822,17592367764808,3,83,898,460106,0,0,0,0,3,6818,2017-05-01 08:16:03,2017-05-01 08:11:03,17,14.0,6445623d59067d169b9c167605ea0702,3,110.2842,20.0071,110.3346,20.0268,2017,5,1,2388.0,1747.0
433823,17592368124012,3,83,898,460107,0,0,0,0,3,11052,2017-05-01 08:46:45,2017-05-01 08:43:18,30,27.0,64469f35590684a68dbb4466edc26a02,3,110.307,20.0102,110.3753,19.9784,2017,5,1,995.0,3300.0
433824,17592368317620,3,83,898,460108,0,0,0,0,3,10755,2017-05-01 08:59:43,2017-05-01 08:59:29,28,21.0,64469c3159068871535e80d14437fd02,3,110.2992,20.0197,110.3567,20.0694,2017,5,1,2652.0,1773.0
433825,17592368352935,3,83,898,460108,0,0,0,0,3,8761,2017-05-01 08:57:59,2017-05-01 08:55:00,22,17.0,64469f355906876452b84489170a2502,3,110.3063,20.0163,110.3432,20.0633,2017,5,1,2359.0,55.0
433897,17592367714363,3,83,898,460105,0,0,0,0,3,8344,2017-05-01 08:13:06,2017-05-01 08:11:03,20,12.0,e924e3b259067d14000069da2a8231b2,3,110.3455,20.0118,110.2825,20.0177,2017,5,1,3369.0,503.0
433899,17592368184557,3,83,898,460106,0,0,0,0,3,5015,2017-05-01 08:56:02,2017-05-01 08:50:11,13,12.0,c0a8013332ac7222c7036a9d106c0303,3,110.34200000000001,20.0304,110.3057,20.018,2017,5,1,55.0,3269.0
433971,17592360216531,3,83,898,460106,1,0,6,0,3,19313,2017-05-01 08:05:20,2017-05-01 08:30:00,52,18.0,ac1c060fb8d519ab2b06375b103e0303,3,110.4634,19.9369,110.3216,19.9119,2017,5,1,2803.0,3694.0
433974,17592368232147,3,83,898,460107,0,0,0,0,3,10181,2017-05-01 08:58:28,2017-05-01 08:55:04,27,29.0,64469f35590687689e27447ef6fb1902,3,110.2852,19.9728,110.3617,19.9905,2017,5,1,1069.0,1096.0
434048,17592367691403,3,83,898,460106,0,0,0,0,3,5637,2017-05-01 08:07:42,2017-05-01 08:05:11,14,9.0,6446a13559067bb69f732ac796f4d702,3,110.3198,20.0716,110.3274,20.0252,2017,5,1,51.0,1198.0
434049,17592367967749,3,83,898,460106,0,0,0,0,3,5161,2017-05-01 08:43:18,2017-05-01 08:39:19,15,15.0,6445ae3a590683b6476aa3b8ddab8602,3,110.3573,20.0046,110.3242,20.0044,2017,5,1,2390.0,1048.0
434050,17592367972794,3,83,898,460107,0,0,0,0,3,11277,2017-05-01 08:36:54,2017-05-01 08:31:34,30,23.0,64469e3e590681e6a5b95ef97749a902,3,110.2877,20.0201,110.3516,19.9926,2017,5,1,1066.0,798.0
434051,17592368006091,3,83,898,460108,0,0,0,0,3,3024,2017-05-01 08:47:09,2017-05-01 08:38:39,9,9.0,6446a2315906838f330aa9ae0c555502,3,110.3461,20.03,110.3648,20.0246,2017,5,1,1364.0,477.0
434116,17592368149744,3,83,898,460106,0,0,0,0,3,4809,2017-05-01 08:42:47,2017-05-01 08:38:15,13,8.0,6445b03a590683770474229b1b6c7402,3,110.2936,20.0076,110.2972,19.976,2017,5,1,1126.0,1728.0
434174,17592367524048,3,83,898,460107,0,0,0,0,3,8566,2017-05-01 08:05:50,2017-05-01 08:01:08,22,16.0,6445ae3a59067ac34703a3a11a7c8c02,3,110.3124,20.0277,110.3481,19.9942,2017,5,1,2193.0,3280.0
434175,17592368270708,3,83,898,460108,0,0,0,0,3,42311,2017-05-01 08:51:24,2017-05-01 08:49:52,124,,6445b03a5906861e9e33227ac86f7502,3,110.2467,19.769000000000002,110.3366,20.0697,2017,5,1,1547.0,1925.0
434251,17592367805690,3,83,898,460106,0,0,0,0,3,5872,2017-05-01 08:24:07,2017-05-01 08:21:02,15,9.0,64469f3459067f6e5ec97a89ca4ac702,3,110.3115,20.0248,110.3396,20.0068,2017,5,1,3446.0,79.0
434252,17592367964992,3,83,898,460107,0,0,0,0,3,40348,2017-05-01 08:34:21,2017-05-01 08:29:51,116,40.0,64469e3b5906817fa3495404f02e3a02,3,110.3264,19.6965,110.3731,19.99,2017,5,1,1033.0,3596.0
434254,17592368260629,3,83,898,460107,0,0,0,0,3,4037,2017-05-01 08:58:59,2017-05-01 08:58:43,11,8.0,0af72d1a19c7bdf0f510348410440303,3,110.3624,19.9866,110.3817,19.9854,2017,5,1,376.0,3285.0
434323,17592368243477,3,83,898,460108,0,0,0,0,3,5260,2017-05-01 08:56:42,2017-05-01 08:54:13,15,11.0,6446a231590687344671a9c703c9a102,3,110.3214,20.0243,110.3506,20.0255,2017,5,1,1327.0,3283.0
434390,17592367520196,3,83,898,460106,0,0,0,0,3,5291,2017-05-01 08:02:57,2017-05-01 08:00:04,14,12.0,c0a80184e43a7ae0e40dfb60102a0303,3,110.3111,20.0248,110.3109,19.9951,2017,5,1,2230.0,79.0
434391,17592367574562,3,83,898,460108,0,0,0,0,3,5580,2017-05-01 08:04:37,2017-05-01 07:59:16,14,7.0,64469d3659067a5442228a41cf536802,3,110.3564,20.0758,110.3573,20.0538,2017,5,1,525.0,3572.0
434392,17592368224478,3,83,898,460108,0,0,6,0,3,20809,2017-05-01 08:59:29,2017-05-01 08:53:31,59,36.0,6446a1355906870ab2fe2ae7f3854102,3,110.4634,19.9369,110.3386,20.0244,2017,5,1,1331.0,3694.0
434453,17592368012622,3,83,898,460107,0,0,0,0,3,9259,2017-05-01 08:42:20,2017-05-01 08:39:59,22,17.0,64455333590683df849075a6cf222702,3,110.3488,19.9183,110.3405,19.9977,2017,5,1,2665.0,2697.0
434520,17592367883461,3,83,898,460108,0,0,0,0,3,2572,2017-05-01 08:34:24,2017-05-01 08:32:50,9,3.0,933a159c5906822e000020af6dc9bafe,3,110.3487,20.0159,110.3611,20.019000000000002,2017,5,1,481.0,3384.0
434664,17592367599079,3,83,898,460107,0,0,0,0,3,4417,2017-05-01 08:09:12,2017-05-01 08:05:54,11,7.0,c7d48baf59067a45000025e04f506010,3,110.3398,20.0327,110.3411,20.0043,2017,5,1,1339.0,186.0
434665,17592367885635,3,83,898,460107,0,0,0,0,3,4142,2017-05-01 08:26:12,2017-05-01 08:24:46,11,14.0,4190ad69b0717f3f6d01d530108e0303,3,110.3433,19.9841,110.3667,19.9886,2017,5,1,1035.0,1085.0
434666,17592367917923,3,83,898,460106,0,0,0,0,3,4074,2017-05-01 08:38:21,2017-05-01 08:32:04,12,11.0,64469f35590682034ed64483c42d1c02,3,110.3317,19.9952,110.3023,20.0039,2017,5,1,60.0,2111.0
434667,17592367936205,3,83,898,460108,0,0,0,0,3,5495,2017-05-01 08:43:23,2017-05-01 08:36:34,15,19.0,6446a13259068312b443a033cc36a702,3,110.3474,20.0693,110.3529,20.0277,2017,5,1,505.0,1552.0
434668,17592368200563,3,83,898,460108,0,0,0,0,3,2493,2017-05-01 08:51:08,2017-05-01 08:48:36,9,5.0,64469f35590685e47460448a07dcea02,3,110.4976,19.9375,110.4783,19.9418,2017,5,1,3610.0,3829.0
434729,17592367595615,3,83,898,460107,0,0,0,0,3,10046,2017-05-01 08:10:44,2017-05-01 08:04:59,25,19.0,64469e3b59067ba76f1a5405f896b702,3,110.3043,20.0209,110.35700000000001,19.9986,2017,5,1,1823.0,3404.0
434730,17592368014350,3,83,898,460108,0,0,0,0,3,11166,2017-05-01 08:44:16,2017-05-01 08:40:20,29,25.0,6446a134590683f26fb4af42f7df7902,3,110.3032,20.0214,110.3739,20.027,2017,5,1,3258.0,3404.0
434798,17592368446352,3,83,898,460105,0,0,0,0,3,6912,2017-05-01 08:57:47,2017-05-01 08:54:40,18,10.0,64469e3c5906874f00aa9688ac24d302,3,110.2377,20.0367,110.18799999999999,20.0587,2017,5,1,2689.0,2386.0
434921,17592367734085,3,83,898,460106,0,0,0,0,3,6748,2017-05-01 08:26:43,2017-05-01 08:24:22,17,10.0,c63ca26ee97bc5ec1d21deb910310303,3,110.37299999999999,20.0167,110.319,20.0211,2017,5,1,423.0,469.0
434922,17592368126586,3,83,898,460106,0,0,0,0,3,8045,2017-05-01 08:47:26,2017-05-01 08:43:51,21,18.0,7eec247fa61ab388fa002a8210580303,3,110.3014,19.9946,110.3398,20.0309,2017,5,1,2219.0,850.0
434924,17592368281972,3,83,898,460108,0,0,0,0,3,3654,2017-05-01 08:53:54,2017-05-01 08:52:11,10,6.0,64455333590686ba7aba75aec967c702,3,110.3284,20.0207,110.3523,20.0201,2017,5,1,2205.0,3405.0
434989,17592367434294,3,83,898,460108,0,0,0,0,3,8958,2017-05-01 08:04:48,2017-05-01 07:53:42,22,16.0,64469f345906790547b27a69d4330102,3,110.2793,20.0133,110.3497,20.0287,2017,5,1,1327.0,3402.0
434992,17592367731060,3,83,898,460108,0,0,0,0,3,13294,2017-05-01 08:19:18,2017-05-01 08:15:12,35,16.0,6445533359067e104c7f75c0fc91fd02,3,110.3745,20.0175,110.4728,19.9815,2017,5,1,2330.0,469.0
434993,17592368084210,3,83,898,460106,0,0,0,0,3,6601,2017-05-01 08:43:20,2017-05-01 08:35:05,17,13.0,c0a80164119e5acf3d05a65b10330303,3,110.2902,19.98,110.3021,20.0151,2017,5,1,56.0,860.0
434994,17592368231524,3,83,898,460105,0,0,0,0,3,9112,2017-05-01 08:57:03,2017-05-01 08:54:57,22,12.0,7ac4e2895906875d0000548d71de8a52,3,110.3487,20.0159,110.2688,20.0151,2017,5,1,3401.0,3384.0
435122,17592367586879,3,83,898,460105,1,0,0,0,3,12269,2017-05-01 08:16:16,2017-05-01 08:30:00,34,22.0,c0a81f70995aebc23102820e103e0303,3,110.3603,20.0378,110.2891,19.9945,2017,5,1,864.0,1373.0
435123,17592367830048,3,83,898,460106,0,0,0,0,3,8470,2017-05-01 08:33:04,2017-05-01 08:26:44,22,19.0,6446a132590680c37dd0a03fbff8fb02,3,110.3433,19.9841,110.3408,20.0399,2017,5,1,185.0,1085.0
435189,17592367802686,3,83,898,460107,0,0,0,0,3,3790,2017-05-01 08:25:49,2017-05-01 08:20:19,11,11.0,64469f3459067f4367da7a7ccd284d02,3,110.3596,20.004,110.3658,19.982,2017,5,1,993.0,1048.0
435190,17592367961219,3,83,898,460106,0,0,0,0,3,8847,2017-05-01 08:34:14,2017-05-01 08:29:00,22,18.0,6445533359068138456975c5cabcec02,3,110.3433,19.9841,110.3335,20.0413,2017,5,1,1280.0,1085.0
435191,17592368025795,3,83,898,460106,0,0,0,0,3,3347,2017-05-01 08:44:42,2017-05-01 08:42:40,10,7.0,f2cb21d75906847d0000467a7f9c40c6,3,110.2814,20.0084,110.3001,20.0193,2017,5,1,1773.0,824.0
435192,17592368112449,3,83,898,460108,0,0,0,0,3,14359,2017-05-01 08:54:55,2017-05-01 08:51:05,41,41.0,f305c9785906867000007291f3932b2b,3,110.2794,19.979,110.3397,20.0576,2017,5,1,1230.0,1099.0
435256,17592367448617,3,83,898,460108,0,0,0,0,3,3227,2017-05-01 08:00:36,2017-05-01 07:57:04,9,7.0,11b3e41bcd00c7fd3b0599aa105c0303,3,110.3569,20.0384,110.3603,20.0253,2017,5,1,1355.0,1363.0
435257,17592367610177,3,83,898,460108,0,0,0,0,3,11755,2017-05-01 08:16:30,2017-05-01 08:12:07,30,19.0,6446a13259067d56bbeca02e14a7ca02,3,110.3433,19.9836,110.3327,20.057000000000002,2017,5,1,1559.0,1085.0
435258,17592367849310,3,83,898,460106,0,0,0,0,3,5720,2017-05-01 08:20:03,2017-05-01 08:16:07,16,15.0,6446a13259067e462d5ba048e02cf702,3,110.2878,20.0048,110.3302,20.006,2017,5,1,2143.0,1744.0
435259,17592368218484,3,83,898,460105,0,0,0,0,3,8388,2017-05-01 08:58:57,2017-05-01 08:52:17,22,32.0,64469e3b590686c08aab5418c6263902,3,110.3433,19.9841,110.2956,19.9892,2017,5,1,863.0,1085.0
435328,17592367487081,3,83,898,460106,0,0,0,0,3,9214,2017-05-01 08:09:22,2017-05-01 08:00:44,23,19.0,64469e3e59067aac92eb5ed87957d302,3,110.3212,19.9914,110.3459,20.0384,2017,5,1,1787.0,2233.0
435329,17592367875426,3,83,898,460107,0,0,0,0,3,2685,2017-05-01 08:25:29,2017-05-01 08:22:24,9,9.0,c49c187359067fbf000070be9d2627b4,3,110.3606,19.9932,110.345,19.9983,2017,5,1,2195.0,1068.0
435330,17592368151003,3,83,898,460106,0,0,0,0,3,7511,2017-05-01 08:42:15,2017-05-01 08:38:31,20,21.0,a83c8f355906837b00002fdd55d4717c,3,110.3296,19.9868,110.2958,20.0159,2017,5,1,812.0,2245.0
435484,17592368007725,3,83,898,460107,0,0,0,0,3,7478,2017-05-01 08:45:06,2017-05-01 08:42:01,18,10.0,6446a134590684591846af26dad60502,3,110.3182,20.0637,110.3403,20.0037,2017,5,1,3624.0,1569.0
435485,17592368096517,3,83,898,460106,0,0,0,0,3,4085,2017-05-01 08:55:02,2017-05-01 08:49:59,12,21.0,6445623d590686376a35168ef7582802,3,110.3073,20.0106,110.3327,20.0108,2017,5,1,2143.0,3300.0
435486,17592368108745,3,83,898,460107,0,0,0,0,3,7832,2017-05-01 08:54:38,2017-05-01 08:50:49,20,,6446a231590686699446a9bb09e42b02,3,110.3206,20.0233,110.3617,20.0019,2017,5,1,1050.0,38.0
435487,17592368281284,3,83,898,460108,0,0,0,0,3,4880,2017-05-01 08:55:13,2017-05-01 08:52:02,13,10.0,872316c9590686af00004f24cacf3323,3,110.3558,20.0526,110.3398,20.0233,2017,5,1,631.0,525.0
435549,17592367783043,3,83,898,460108,0,0,0,0,3,5736,2017-05-01 08:17:27,2017-05-01 08:15:34,15,8.0,c0a8010209c6e2ce8906e48f10320303,3,110.3185,20.0381,110.3539,20.0194,2017,5,1,3224.0,1232.0
435550,17592367967570,3,83,898,460106,0,0,0,0,3,9458,2017-05-01 08:33:48,2017-05-01 08:30:26,25,17.0,8e08911771c39012721f2876107b0303,3,110.34299999999999,20.0436,110.3318,19.9806,2017,5,1,2116.0,1579.0
435551,17592368252108,3,83,898,460108,0,0,0,0,3,4337,2017-05-01 08:52:46,2017-05-01 08:46:04,11,7.0,68f43d371bd52e5c7b01b9a410300303,3,110.3739,20.0175,110.4111,20.0203,2017,5,1,2176.0,469.0
435610,17592367561064,3,83,898,460105,0,0,0,0,3,12224,2017-05-01 08:01:14,2017-05-01 07:55:21,33,30.0,64469f345906796997de7a80db71c402,3,110.3604,19.9928,110.2727,19.9829,2017,5,1,3206.0,1068.0
435611,17592367764882,3,83,898,460107,0,0,0,0,3,5541,2017-05-01 08:13:16,2017-05-01 08:11:04,15,14.0,6446a13259067d172d5ba048e0141302,3,110.3484,20.003,110.376,19.9889,2017,5,1,2126.0,2671.0
435612,17592368109960,3,83,898,460106,0,0,0,0,3,6115,2017-05-01 08:42:47,2017-05-01 08:40:27,17,18.0,ecea484d590683fb000030087a205c5d,3,110.3295,20.0618,110.3462,20.0333,2017,5,1,128.0,1186.0
435675,17592367796477,3,83,898,460106,0,0,0,0,3,6553,2017-05-01 08:24:35,2017-05-01 08:22:35,17,10.0,64469f3359067fca439c28611bd96d02,3,110.3306,19.9952,110.3386,20.0374,2017,5,1,487.0,2111.0
435740,17592368137405,3,83,898,460108,0,0,0,0,3,1365,2017-05-01 08:55:29,2017-05-01 08:52:47,9,4.0,49333e9d5906868200002a6b65a1c79a,3,110.3745,20.0175,110.369,20.0214,2017,5,1,1371.0,469.0
435814,17592367774330,3,83,898,460108,0,0,0,0,3,8564,2017-05-01 08:16:29,2017-05-01 08:13:25,22,14.0,e879c2a259067d9700000904f8432d5f,3,110.3393,20.0146,110.3745,20.0294,2017,5,1,3260.0,3316.0
435815,17592367902353,3,83,898,460108,0,0,0,0,3,7332,2017-05-01 08:36:42,2017-05-01 08:34:10,19,23.0,6446a23159068281bbf9a9cad4682602,3,110.4025,20.0255,110.3539,20.031,2017,5,1,131.0,3437.0
435904,17592367678475,3,83,898,460107,0,0,0,0,3,7760,2017-05-01 08:04:08,2017-05-01 08:01:45,20,15.0,24742c6659067ae6000051b9c5184475,3,110.3335,19.9962,110.3866,19.9821,2017,5,1,573.0,2112.0
435969,17592367579802,3,83,898,460106,0,0,0,0,3,6938,2017-05-01 08:03:33,2017-05-01 08:00:45,18,13.0,6446a23159067aadbde7a9d207d75c02,3,110.3446,19.9821,110.3067,20.0013,2017,5,1,1738.0,1085.0
435970,17592367886658,3,83,898,460106,0,0,0,0,3,4554,2017-05-01 08:29:26,2017-05-01 08:25:00,12,9.0,aa21f70dce2459f0250246c310400303,3,110.32,20.0268,110.3234,20.0164,2017,5,1,1754.0,40.0
436035,17592367792702,3,83,898,460106,0,0,0,0,3,8664,2017-05-01 08:21:45,2017-05-01 08:17:54,22,26.0,6445ae3a59067eb25d1ca393cfe29502,3,110.3433,19.9841,110.3417,20.0386,2017,5,1,184.0,1085.0
436036,17592367894731,3,83,898,460106,0,0,0,0,3,5722,2017-05-01 08:31:39,2017-05-01 08:26:53,16,13.0,c0a800669cdddfba461c134610350303,3,110.3302,20.0159,110.2993,20.0204,2017,5,1,1773.0,2142.0
436101,17592367914927,3,83,898,460105,0,0,0,0,3,13068,2017-05-01 08:38:45,2017-05-01 08:31:24,36,26.0,6446a231590681dc8ac7a9d6cf335a02,3,110.3655,20.0419,110.2811,20.0054,2017,5,1,1748.0,1351.0
436102,17592367929053,3,83,898,460108,0,0,0,0,3,4690,2017-05-01 08:45:05,2017-05-01 08:36:03,13,30.0,64469f33590682f34a90287910b6a402,3,110.3632,20.0238,110.3551,20.0504,2017,5,1,534.0,532.0
436170,17592367577928,3,83,898,460108,0,0,6,0,3,18463,2017-05-01 08:04:21,2017-05-01 08:00:14,51,26.0,6445ae3a59067a8e65cda392d0bdfc02,3,110.4634,19.9369,110.3625,20.0248,2017,5,1,1343.0,3694.0
436171,17592367770527,3,83,898,460108,0,0,0,0,3,8390,2017-05-01 08:14:30,2017-05-01 08:12:29,20,15.0,efdfc18759067d6600001d387053953a,3,110.35,20.0558,110.3837,20.0226,2017,5,1,1015.0,2431.0
436172,17592368057083,3,83,898,460106,0,0,0,0,3,5433,2017-05-01 08:36:16,2017-05-01 08:29:11,15,16.0,64469c3159068157608680d31314ba02,3,110.3306,19.9952,110.3046,20.0159,2017,5,1,3404.0,2111.0
436245,17592367588941,3,83,898,460106,0,0,0,0,3,5728,2017-05-01 08:14:35,2017-05-01 08:10:20,16,15.0,6445b03a59067ceb4cac2272c44c1602,3,110.3608,20.0103,110.3337,20.0299,2017,5,1,2388.0,2400.0
