,vehicle_id,vehicle_type,depart_time,depart_timestamp,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
533,10,delivery_p2,2017-05-01 00:14:09.880719104,1493597649.8807192,1269.0,1182.0,17592367615270,17592367601303.0,110.3258279,20.0428344,110.3427796,20.0525396
534,10,pickup_p1,2017-05-01 00:27:15.000000000,1493598435.0,1182.0,1182.0,17592367821267,,110.3427796,20.0525396,110.3427796,20.0525396
535,28,pickup_p2,2017-05-01 00:58:45.000000000,1493600325.0,1182.0,1182.0,17592368140985,17592368273795.0,110.3427796,20.0525396,110.3427796,20.0525396
536,69,pickup_p2,2017-05-01 00:43:45.000000000,1493599425.0,1178.0,1182.0,17592368051732,17592367944339.0,110.3389153,20.0651414,110.3427796,20.0525396
537,28,pickup_p1,2017-05-01 00:58:35.000000000,1493600315.0,2358.0,1182.0,17592368140985,,110.3466752,20.0534517,110.3427796,20.0525396
538,86,delivery_p2,2017-05-01 00:59:40.000000000,1493600380.0,2631.0,1182.0,17592368043437,17592368287795.0,110.3391423,20.0783624,110.3427796,20.0525396
539,25,pickup_p1,2017-05-01 00:21:35.000000000,1493598095.0,1269.0,777.0,17592367848919,,110.3258279,20.0428344,110.3106963,20.0321502
540,116,delivery_p1,2017-05-01 00:29:34.808034816,1493598574.808035,1269.0,2043.0,17592367733503,17592367804269.0,110.3258279,20.0428344,110.1905133,20.0485749
541,10,delivery_p1,2017-05-01 00:19:09.870143232,1493597949.8701432,1182.0,1198.0,17592367615270,17592367601303.0,110.3427796,20.0525396,110.3202879,20.0728187
542,88,delivery_p1,2017-05-01 00:39:11.652810752,1493599151.6528108,40.0,1198.0,17592367821732,17592367886658.0,110.3208265,20.0256772,110.3202879,20.0728187
543,10,pickup_p2,2017-05-01 00:32:15.000000000,1493598735.0,1182.0,1557.0,17592367821267,17592367817273.0,110.3427796,20.0525396,110.3391732,20.0516407
544,101,pickup_p2,2017-05-01 00:32:25.000000000,1493598745.0,1277.0,1557.0,17592367804226,17592367817273.0,110.3347319,20.0622003,110.3391732,20.0516407
545,28,delivery_p2,2017-05-01 00:58:50.000000000,1493600330.0,1182.0,151.0,17592368140985,17592368273795.0,110.3427796,20.0525396,110.3239963,20.0308249
546,12,"failed_ridepooling,delivery_p1",2017-05-01 00:13:40.000000000,1493597620.0,1555.0,393.0,17592367513363,,110.3397274,20.0579927,110.414177,20.0576594
547,41,"failed_ridepooling,delivery_p1",2017-05-01 00:13:40.000000000,1493597620.0,77.0,1322.0,17592367428040,,110.3165565,20.0239289,110.3504539,20.0324957
548,123,delivery_p2,2017-05-01 01:00:48.592274944,1493600448.592275,3269.0,1322.0,17592367984808,17592368010477.0,110.3418024,20.0320787,110.3504539,20.0324957
549,114,delivery_p2,2017-05-01 00:25:47.845519104,1493598347.845519,77.0,1779.0,17592367744901,17592367645397.0,110.3165565,20.0239289,110.306251,20.0263829
550,21,pickup_p2,2017-05-01 00:46:35.000000000,1493599595.0,77.0,3375.0,17592367942701,17592367937873.0,110.3165565,20.0239289,110.3159148,20.0181176
551,123,pickup_p1,2017-05-01 00:13:55.000000000,1493597635.0,3295.0,1737.0,17592367595829,,110.3207849,20.0059378,110.3134728,20.0022575
552,15,"failed_ridepooling,delivery_p1",2017-05-01 00:25:40.000000000,1493598340.0,3295.0,3399.0,17592367746706,,110.3207849,20.0059378,110.2451681,20.0121506
553,125,delivery_p2,2017-05-01 00:41:18.474067200,1493599278.4740672,3295.0,2223.0,17592367845761,17592368050594.0,110.3207849,20.0059378,110.3438273,19.9961084
554,125,pickup_p1,2017-05-01 00:56:45.000000000,1493600205.0,3295.0,57.0,17592368033396,,110.3207849,20.0059378,110.3029236,20.012963
555,120,pickup_p1,2017-05-01 00:14:15.000000000,1493597655.0,1752.0,1735.0,17592367759643,,110.2973518,20.0171734,110.2978197,20.0147955
556,120,pickup_p2,2017-05-01 00:53:55.000000000,1493600035.0,1752.0,785.0,17592368065773,17592368053317.0,110.2973518,20.0171734,110.2978847,20.0254635
557,83,pickup_p2,2017-05-01 00:14:25.000000000,1493597665.0,2665.0,3446.0,17592367488793,17592367616468.0,110.3407115,20.0002329,110.3401264,20.0074158
558,50,pickup_p1,2017-05-01 00:21:05.000000000,1493598065.0,2665.0,3623.0,17592367788395,,110.3407115,20.0002329,110.3369537,20.0019502
559,0,pickup_p1,2017-05-01 00:31:25.000000000,1493598685.0,2665.0,885.0,17592367893244,,110.3407115,20.0002329,110.3293982,19.9987481
560,4,pickup_p1,2017-05-01 00:36:35.000000000,1493598995.0,2665.0,2193.0,17592367835836,,110.3407115,20.0002329,110.3471269,19.9958434
561,110,pickup_p2,2017-05-01 00:38:45.000000000,1493599125.0,2665.0,2666.0,17592367835887,17592368076802.0,110.3407115,20.0002329,110.3424934,19.9997167
562,80,pickup_p1,2017-05-01 00:35:15.000000000,1493598915.0,3624.0,2666.0,17592367794628,,110.339226,20.0030854,110.3424934,19.9997167
563,4,pickup_p2,2017-05-01 00:38:35.000000000,1493599115.0,2193.0,2666.0,17592367835836,17592368076802.0,110.3471269,19.9958434,110.3424934,19.9997167
564,72,delivery_p1,2017-05-01 00:54:42.180843264,1493600082.1808434,2665.0,40.0,17592368051789,17592368166093.0,110.3407115,20.0002329,110.3208265,20.0256772
565,31,delivery_p1,2017-05-01 00:30:23.113490944,1493598623.1134908,131.0,40.0,17592367859294,17592367642389.0,110.352186,20.0310511,110.3208265,20.0256772
566,4,delivery_p2,2017-05-01 00:55:44.341214976,1493600144.341215,2218.0,40.0,17592367933298,17592368139972.0,110.3401534,20.0289451,110.3208265,20.0256772
567,99,delivery_p1,2017-05-01 00:33:53.773655552,1493598833.7736557,2693.0,40.0,17592367740291,17592367697897.0,110.336635,19.9974259,110.3208265,20.0256772
568,88,delivery_p2,2017-05-01 00:35:23.318383104,1493598923.3183832,1754.0,40.0,17592367821732,17592367886658.0,110.3224961,20.0164463,110.3208265,20.0256772
569,115,"failed_ridepooling,delivery_p1",2017-05-01 00:59:50.000000000,1493600390.0,3863.0,40.0,17592368175195,,110.3162431,19.9845495,110.3208265,20.0256772
570,79,pickup_p1,2017-05-01 00:57:45.000000000,1493600265.0,2665.0,2655.0,17592368281359,,110.3407115,20.0002329,110.3242047,19.997474
571,95,pickup_p1,2017-05-01 00:53:25.000000000,1493600005.0,883.0,2655.0,17592368168409,,110.324259,19.9971729,110.3242047,19.997474
572,66,delivery_p2,2017-05-01 00:45:19.443565568,1493599519.4435656,2390.0,864.0,17592368106452,17592368087334.0,110.3242171,20.0017526,110.2901696,19.9935906
573,52,delivery_p2,2017-05-01 00:51:40.000000000,1493599900.0,2390.0,438.0,17592368031005,17592368031005.0,110.3242171,20.0017526,110.3646407,20.0186368
574,97,delivery_p2,2017-05-01 00:47:57.226865408,1493599677.2268653,1331.0,438.0,17592367899265,17592368062027.0,110.3388606,20.0250458,110.3646407,20.0186368
575,102,delivery_p2,2017-05-01 00:52:44.259047168,1493599964.2590473,1051.0,438.0,17592368077754,17592367976533.0,110.3636388,20.0001997,110.3646407,20.0186368
576,52,delivery_p1,2017-05-01 01:03:05.807921920,1493600585.807922,438.0,438.0,17592368031005,17592368031005.0,110.3646407,20.0186368,110.3646407,20.0186368
577,83,delivery_p1,2017-05-01 00:16:31.574327808,1493597791.5743277,3446.0,3282.0,17592367488793,17592367616468.0,110.3401264,20.0074158,110.3172049,20.0220068
578,83,pickup_p1,2017-05-01 00:29:35.000000000,1493598575.0,3446.0,2207.0,17592367809527,,110.3401264,20.0074158,110.3471015,20.0207659
579,83,pickup_p2,2017-05-01 00:32:05.000000000,1493598725.0,2207.0,2207.0,17592367809527,17592367903518.0,110.3471015,20.0207659,110.3471015,20.0207659
580,44,pickup_p1,2017-05-01 00:14:35.000000000,1493597675.0,476.0,633.0,17592367772559,,110.346802,20.0243798,110.3416302,20.0223599
581,20,pickup_p2,2017-05-01 00:22:05.000000000,1493598125.0,634.0,633.0,17592367643749,17592367861756.0,110.3469261,20.022125,110.3416302,20.0223599
582,119,"failed_ridepooling,delivery_p1",2017-05-01 00:26:20.000000000,1493598380.0,476.0,1354.0,17592367773506,,110.346802,20.0243798,110.3559521,20.043683
583,11,delivery_p1,2017-05-01 00:43:02.011639552,1493599382.0116396,476.0,249.0,17592367901283,17592368148046.0,110.346802,20.0243798,110.3592169,20.0549485
584,130,pickup_p1,2017-05-01 00:20:15.000000000,1493598015.0,248.0,249.0,17592367852303,,110.3616814,20.0579537,110.3592169,20.0549485
585,17,pickup_p1,2017-05-01 00:14:45.000000000,1493597685.0,807.0,807.0,17592367720243,,110.2894274,20.0262339,110.2894274,20.0262339
586,17,pickup_p2,2017-05-01 00:15:05.000000000,1493597705.0,807.0,1770.0,17592367720243,17592367607217.0,110.2894274,20.0262339,110.2901767,20.0202475
587,105,pickup_p2,2017-05-01 00:15:05.000000000,1493597705.0,3190.0,1020.0,17592367508733,17592367592649.0,110.377264,19.990484,110.3716449,20.0065367
588,17,delivery_p1,2017-05-01 00:16:30.932719104,1493597790.9327192,1770.0,185.0,17592367720243,17592367607217.0,110.2901767,20.0202475,110.3411185,20.0349696
589,25,pickup_p1,2017-05-01 00:36:05.000000000,1493598965.0,2220.0,185.0,17592367973408,,110.3374218,20.031768,110.3411185,20.0349696
590,25,delivery_p2,2017-05-01 00:52:45.712909056,1493599965.712909,178.0,185.0,17592368169023,17592368244891.0,110.3282799,20.0430948,110.3411185,20.0349696
591,29,pickup_p1,2017-05-01 00:28:05.000000000,1493598485.0,1770.0,1763.0,17592367825123,,110.2901767,20.0202475,110.290178,20.0129435
592,59,pickup_p1,2017-05-01 00:59:05.000000000,1493600345.0,804.0,1763.0,17592368303302,,110.2900284,20.012344,110.290178,20.0129435
593,17,pickup_p1,2017-05-01 00:37:35.000000000,1493599055.0,1770.0,823.0,17592367809886,,110.2901767,20.0202475,110.2871884,20.0093471
594,48,pickup_p1,2017-05-01 00:47:55.000000000,1493599675.0,1770.0,823.0,17592368030547,,110.2901767,20.0202475,110.2871884,20.0093471
595,17,pickup_p2,2017-05-01 00:39:25.000000000,1493599165.0,823.0,823.0,17592367809886,17592368091506.0,110.2871884,20.0093471,110.2871884,20.0093471
596,38,pickup_p2,2017-05-01 00:25:15.000000000,1493598315.0,824.0,823.0,17592367642599,17592367866812.0,110.2818217,20.0093298,110.2871884,20.0093471
597,105,delivery_p1,2017-05-01 00:26:13.942420736,1493598373.9424207,532.0,1271.0,17592367508733,17592367592649.0,110.35944,20.0221353,110.3344068,20.0634268
598,21,delivery_p1,2017-05-01 00:33:09.260354560,1493598789.2603545,2208.0,1271.0,17592367624240,17592367944463.0,110.333701,20.0242463,110.3344068,20.0634268
599,130,pickup_p1,2017-05-01 00:47:15.000000000,1493599635.0,532.0,141.0,17592367920205,,110.35944,20.0221353,110.3738017,20.0186419
600,123,pickup_p2,2017-05-01 00:15:45.000000000,1493597745.0,1737.0,1739.0,17592367595829,17592367771470.0,110.3134728,20.0022575,110.3043869,20.004105
601,29,delivery_p2,2017-05-01 00:44:20.043443712,1493599460.0434437,1093.0,1089.0,17592367825123,17592367810401.0,110.2997898,19.9782087,110.3196287,19.9782962
602,71,delivery_p1,2017-05-01 01:01:34.440418560,1493600494.4404185,1093.0,1900.0,17592367958209,17592367995404.0,110.2997898,19.9782087,110.2587144,19.9409697
603,90,"failed_ridepooling,delivery_p1",2017-05-01 00:33:20.000000000,1493598800.0,810.0,1900.0,17592367637695,,110.3169188,20.0183294,110.2587144,19.9409697
604,4,delivery_p1,2017-05-01 01:01:05.900535552,1493600465.9005356,40.0,1900.0,17592367933298,17592368139972.0,110.3208265,20.0256772,110.2587144,19.9409697
605,97,pickup_p2,2017-05-01 00:19:55.000000000,1493597995.0,2388.0,490.0,17592367764808,17592367783947.0,110.3342027,20.0284848,110.3356261,20.0343245
606,4,delivery_p2,2017-05-01 00:48:39.601696512,1493599719.6016965,2388.0,2404.0,17592367835836,17592368076802.0,110.3342027,20.0284848,110.3352008,20.0311554
607,74,pickup_p1,2017-05-01 00:42:15.000000000,1493599335.0,2219.0,2404.0,17592368083259,,110.3392135,20.0299352,110.3352008,20.0311554
608,110,delivery_p2,2017-05-01 00:39:15.479252224,1493599155.4792523,2666.0,2404.0,17592367835887,17592368076802.0,110.3424934,19.9997167,110.3352008,20.0311554
609,10,delivery_p2,2017-05-01 00:52:30.564971008,1493599950.564971,2388.0,1076.0,17592367947897,17592368039152.0,110.3342027,20.0284848,110.3488917,19.989201
610,119,pickup_p1,2017-05-01 00:16:15.000000000,1493597775.0,2207.0,476.0,17592367773506,,110.3471015,20.0207659,110.346802,20.0243798
611,11,pickup_p2,2017-05-01 00:41:55.000000000,1493599315.0,2648.0,476.0,17592367901283,17592368148046.0,110.3495632,20.0220871,110.346802,20.0243798
612,53,pickup_p1,2017-05-01 00:16:25.000000000,1493597785.0,3301.0,56.0,17592367611893,,110.3115497,20.019395,110.302973,20.0132357
613,88,pickup_p2,2017-05-01 00:32:35.000000000,1493598755.0,3301.0,1754.0,17592367821732,17592367886658.0,110.3115497,20.019395,110.3224961,20.0164463
614,104,pickup_p1,2017-05-01 00:16:25.000000000,1493597785.0,1178.0,1559.0,17592367610177,,110.3389153,20.0651414,110.3335193,20.0565169
615,104,pickup_p2,2017-05-01 00:16:35.000000000,1493597795.0,1559.0,1559.0,17592367610177,17592367610177.0,110.3335193,20.0565169,110.3335193,20.0565169
616,103,pickup_p2,2017-05-01 00:17:25.000000000,1493597845.0,1095.0,860.0,17592367590465,17592367778863.0,110.2944165,19.9781804,110.2901851,19.9815014
617,66,pickup_p2,2017-05-01 00:58:35.000000000,1493600315.0,860.0,860.0,17592368277396,17592368228261.0,110.2901851,19.9815014,110.2901851,19.9815014
618,38,delivery_p1,2017-05-01 00:26:27.287770624,1493598387.2877707,823.0,860.0,17592367642599,17592367866812.0,110.2871884,20.0093471,110.2901851,19.9815014
619,66,pickup_p1,2017-05-01 00:58:25.000000000,1493600305.0,864.0,860.0,17592368277396,,110.2901696,19.9935906,110.2901851,19.9815014
620,88,pickup_p1,2017-05-01 00:32:25.000000000,1493598745.0,3404.0,3301.0,17592367821732,,110.3042334,20.0184176,110.3115497,20.019395
621,121,delivery_p2,2017-05-01 01:10:29.596987392,1493601029.5969875,3404.0,720.0,17592368014350,17592368259872.0,110.3042334,20.0184176,110.2039842,20.013936
622,38,delivery_p2,2017-05-01 00:33:16.348438528,1493598796.3484385,860.0,2610.0,17592367642599,17592367866812.0,110.2901851,19.9815014,110.2041996,19.9783075
623,103,pickup_p1,2017-05-01 00:50:25.000000000,1493599825.0,860.0,3214.0,17592368188079,,110.2901851,19.9815014,110.2778451,19.984437
624,11,pickup_p2,2017-05-01 00:17:45.000000000,1493597865.0,1567.0,1306.0,17592367699772,17592367729368.0,110.3258981,20.0639458,110.3252829,20.0676398
625,11,delivery_p1,2017-05-01 00:18:45.120060672,1493597925.1200607,1306.0,187.0,17592367699772,17592367729368.0,110.3252829,20.0676398,110.3380713,20.0324718
626,95,delivery_p1,2017-05-01 00:46:28.113536512,1493599588.1135366,3389.0,187.0,17592367901650,17592367865933.0,110.3262941,20.0197552,110.3380713,20.0324718
627,74,pickup_p1,2017-05-01 00:17:55.000000000,1493597875.0,1549.0,1556.0,17592367623523,,110.3470871,20.0655831,110.3345853,20.062167
628,94,delivery_p1,2017-05-01 00:41:37.200579584,1493599297.2005796,1071.0,3304.0,17592367825383,17592368057646.0,110.353014,19.9990498,110.3244928,19.9890428
629,94,pickup_p1,2017-05-01 00:49:05.000000000,1493599745.0,1071.0,1066.0,17592368003908,,110.353014,19.9990498,110.3524365,19.9897543
630,51,pickup_p1,2017-05-01 00:31:55.000000000,1493598715.0,1068.0,1066.0,17592367879384,,110.3601296,19.9905221,110.3524365,19.9897543
631,46,pickup_p2,2017-05-01 00:36:55.000000000,1493599015.0,1022.0,1066.0,17592367777656,17592367972794.0,110.377225,19.9966016,110.3524365,19.9897543
632,130,"failed_ridepooling,delivery_p1",2017-05-01 00:58:00.000000000,1493600280.0,141.0,1066.0,17592367920205,,110.3738017,20.0186419,110.3524365,19.9897543
633,116,pickup_p1,2017-05-01 00:18:15.000000000,1493597895.0,1580.0,1581.0,17592367733503,,110.346009,20.0480325,110.347458,20.0483912
634,6,delivery_p1,2017-05-01 00:56:34.468582144,1493600194.4685822,1580.0,17.0,17592368172794,17592368142731.0,110.346009,20.0480325,110.3779744,20.0185624
635,122,"failed_ridepooling,delivery_p1",2017-05-01 00:18:30.000000000,1493597910.0,3300.0,396.0,17592367745231,,110.3077774,20.0095656,110.2871351,20.0349144
636,46,delivery_p2,2017-05-01 00:58:20.626174208,1493600300.6261742,3300.0,798.0,17592367777656,17592367972794.0,110.3077774,20.0095656,110.2900111,20.0202439
637,65,pickup_p1,2017-05-01 00:18:45.000000000,1493597925.0,3651.0,3589.0,17592367779026,,110.1997922,20.0584788,110.1915533,20.0592676
638,20,delivery_p1,2017-05-01 00:29:05.100150528,1493598545.1001506,38.0,2041.0,17592367643749,17592367861756.0,110.3204729,20.0245874,110.1904931,20.045587
639,117,"failed_ridepooling,delivery_p1",2017-05-01 00:29:10.000000000,1493598550.0,38.0,2399.0,17592367847143,,110.3204729,20.0245874,110.3620678,20.00823
640,68,pickup_p1,2017-05-01 00:48:15.000000000,1493599695.0,38.0,116.0,17592368034231,,110.3204729,20.0245874,110.3316762,20.0261705
641,53,pickup_p1,2017-05-01 00:37:05.000000000,1493599025.0,2156.0,116.0,17592367928244,,110.3386804,20.0190899,110.3316762,20.0261705
642,53,pickup_p2,2017-05-01 00:37:15.000000000,1493599035.0,116.0,116.0,17592367928244,17592367928244.0,110.3316762,20.0261705,110.3316762,20.0261705
643,74,delivery_p2,2017-05-01 00:22:11.348497152,1493598131.3484972,431.0,2219.0,17592367623523,17592367784292.0,110.3360778,20.0508546,110.3392135,20.0299352
644,74,delivery_p1,2017-05-01 00:29:15.258656000,1493598555.258656,2219.0,1080.0,17592367623523,17592367784292.0,110.3392135,20.0299352,110.339319,19.9758504
645,120,pickup_p2,2017-05-01 00:19:55.000000000,1493597995.0,1735.0,766.0,17592367759643,17592367613557.0,110.2978197,20.0147955,110.2929108,20.0238692
646,120,delivery_p2,2017-05-01 00:22:19.925344512,1493598139.9253445,766.0,1431.0,17592367759643,17592367613557.0,110.2929108,20.0238692,110.2982154,20.0320665
647,131,"failed_ridepooling,delivery_p1",2017-05-01 00:20:10.000000000,1493598010.0,493.0,3855.0,17592367591768,,110.3480568,20.0565399,110.3714909,20.0332617
648,6,delivery_p2,2017-05-01 00:36:25.786373120,1493598985.7863731,1781.0,480.0,17592367867825,17592367810133.0,110.3294064,20.0329712,110.3430179,20.0330107
649,33,delivery_p2,2017-05-01 00:36:25.786373120,1493598985.7863731,1781.0,480.0,17592367961219,17592367810133.0,110.3294064,20.0329712,110.3430179,20.0330107
650,40,delivery_p1,2017-05-01 00:49:11.768841984,1493599751.768842,1782.0,2384.0,17592367886899,17592367900481.0,110.3255222,20.0290188,110.1589997,20.0397245
651,110,pickup_p2,2017-05-01 00:21:05.000000000,1493598065.0,2208.0,3391.0,17592367543316,17592367644317.0,110.333701,20.0242463,110.3319369,20.0195574
652,114,delivery_p1,2017-05-01 00:28:11.017132032,1493598491.017132,1779.0,763.0,17592367744901,17592367645397.0,110.306251,20.0263829,110.2867673,20.0221904
653,61,pickup_p1,2017-05-01 00:21:55.000000000,1493598115.0,1587.0,571.0,17592367718008,,110.3700063,20.0068108,110.3760633,19.9983912
654,93,pickup_p1,2017-05-01 00:21:55.000000000,1493598115.0,1587.0,571.0,17592367718008,,110.3700063,20.0068108,110.3760633,19.9983912
655,79,delivery_p2,2017-05-01 00:32:10.000000000,1493598730.0,634.0,2146.0,17592367787665,17592367907194.0,110.3469261,20.022125,110.3412688,20.0137974
656,17,delivery_p1,2017-05-01 00:39:30.000000000,1493599170.0,823.0,2218.0,17592367809886,17592368091506.0,110.2871884,20.0093471,110.3401534,20.0289451
657,10,pickup_p1,2017-05-01 00:41:55.000000000,1493599315.0,1280.0,2218.0,17592367947897,,110.3334018,20.0405368,110.3401534,20.0289451
658,4,pickup_p2,2017-05-01 00:51:55.000000000,1493599915.0,1309.0,2218.0,17592367933298,17592368139972.0,110.3485243,20.0384661,110.3401534,20.0289451
659,48,"failed_ridepooling,delivery_p1",2017-05-01 00:54:50.000000000,1493600090.0,823.0,1451.0,17592368030547,,110.2871884,20.0093471,110.2620551,20.0176951
660,82,pickup_p2,2017-05-01 00:27:45.000000000,1493598465.0,3664.0,3657.0,17592367790339,17592367946204.0,110.3732897,20.0120743,110.3750836,20.0087575
661,31,pickup_p2,2017-05-01 00:40:05.000000000,1493599205.0,3263.0,3657.0,17592368095574,17592368053239.0,110.3770576,20.0253071,110.3750836,20.0087575
662,117,delivery_p2,2017-05-01 00:40:50.000000000,1493599250.0,3664.0,2211.0,17592368093919,17592368093919.0,110.3732897,20.0120743,110.3517103,20.0236588
663,117,delivery_p1,2017-05-01 00:50:28.499793408,1493599828.4997933,2211.0,2211.0,17592368093919,17592368093919.0,110.3517103,20.0236588,110.3517103,20.0236588
664,57,"failed_ridepooling,delivery_p1",2017-05-01 00:54:40.000000000,1493600080.0,3664.0,365.0,17592368021680,,110.3732897,20.0120743,110.4138019,19.9919967
665,102,delivery_p1,2017-05-01 00:57:56.395712256,1493600276.3957124,438.0,365.0,17592368077754,17592367976533.0,110.3646407,20.0186368,110.4138019,19.9919967
666,31,delivery_p2,2017-05-01 00:25:35.030066432,1493598335.0300665,1364.0,131.0,17592367859294,17592367642389.0,110.3693147,20.0235072,110.352186,20.0310511
667,36,pickup_p2,2017-05-01 00:28:45.000000000,1493598525.0,131.0,131.0,17592367880772,17592367880772.0,110.352186,20.0310511,110.352186,20.0310511
668,10,delivery_p1,2017-05-01 00:37:00.521049856,1493599020.52105,1280.0,131.0,17592367821267,17592367817273.0,110.3334018,20.0405368,110.352186,20.0310511
669,36,pickup_p1,2017-05-01 00:28:35.000000000,1493598515.0,1321.0,131.0,17592367880772,,110.3521833,20.0311926,110.352186,20.0310511
670,109,pickup_p2,2017-05-01 00:36:45.000000000,1493599005.0,1315.0,131.0,17592367818974,17592367902353.0,110.3570354,20.0289281,110.352186,20.0310511
671,42,"failed_ridepooling,delivery_p1",2017-05-01 00:57:40.000000000,1493600260.0,3221.0,131.0,17592367958641,,110.2981517,20.0081146,110.352186,20.0310511
672,99,pickup_p1,2017-05-01 00:23:05.000000000,1493598185.0,1076.0,2192.0,17592367740291,,110.3488917,19.989201,110.3471169,19.9919888
673,90,pickup_p1,2017-05-01 00:23:15.000000000,1493598195.0,810.0,810.0,17592367637695,,110.3169188,20.0183294,110.3169188,20.0183294
674,43,pickup_p1,2017-05-01 00:34:25.000000000,1493598865.0,629.0,810.0,17592367838448,,110.3337911,20.022385,110.3169188,20.0183294
675,107,"failed_ridepooling,delivery_p1",2017-05-01 00:49:30.000000000,1493599770.0,1773.0,488.0,17592368099096,,110.298201,20.0221929,110.3348828,20.0386793
676,18,delivery_p1,2017-05-01 01:05:55.444906240,1493600755.4449062,2431.0,488.0,17592368125137,17592368136445.0,110.3501781,20.054303,110.3348828,20.0386793
677,58,pickup_p1,2017-05-01 00:23:25.000000000,1493598205.0,1569.0,1183.0,17592367643110,,110.3193785,20.0637543,110.316197,20.0634109
678,101,pickup_p1,2017-05-01 00:28:15.000000000,1493598495.0,1569.0,1277.0,17592367804226,,110.3193785,20.0637543,110.3347319,20.0622003
679,58,delivery_p2,2017-05-01 00:31:40.232301056,1493598700.232301,1569.0,432.0,17592367643110,17592367835284.0,110.3193785,20.0637543,110.3377134,20.0512362
680,55,pickup_p1,2017-05-01 00:23:55.000000000,1493598235.0,3392.0,424.0,17592367775746,,110.3263685,20.0198658,110.3182843,20.018609
681,88,"failed_ridepooling,delivery_p1",2017-05-01 00:57:10.000000000,1493600230.0,3392.0,2646.0,17592368029360,,110.3263685,20.0198658,110.3713449,20.029333
682,128,delivery_p2,2017-05-01 00:37:42.760337920,1493599062.7603378,1015.0,2646.0,17592367760305,17592368054818.0,110.3799308,20.0223959,110.3713449,20.029333
683,17,delivery_p2,2017-05-01 00:53:11.437881856,1493599991.437882,2218.0,468.0,17592367809886,17592368091506.0,110.3401534,20.0289451,110.3692855,20.0184496
684,69,"failed_ridepooling,delivery_p1",2017-05-01 00:24:00.000000000,1493598240.0,1761.0,1170.0,17592367768658,,110.3337684,20.0241842,110.3154108,20.0659711
685,39,pickup_p1,2017-05-01 00:24:15.000000000,1493598255.0,3580.0,3580.0,17592360898003,,110.4791877,19.9705003,110.4791877,19.9705003
686,39,"failed_ridepooling,delivery_p1",2017-05-01 00:34:20.000000000,1493598860.0,3580.0,2721.0,17592360898003,,110.4791877,19.9705003,110.3301613,19.9126164
687,92,"failed_ridepooling,delivery_p1",2017-05-01 00:24:30.000000000,1493598270.0,2689.0,349.0,17592367753731,,110.1887184,20.0567895,110.1265486,19.9363947
688,0,pickup_p1,2017-05-01 00:24:35.000000000,1493598275.0,990.0,1135.0,17592367777381,,110.3461227,19.9802181,110.3443557,19.9802217
689,0,pickup_p2,2017-05-01 00:24:45.000000000,1493598285.0,1135.0,1135.0,17592367777381,17592367777381.0,110.3443557,19.9802217,110.3443557,19.9802217
690,63,pickup_p1,2017-05-01 00:24:35.000000000,1493598275.0,794.0,827.0,17592367819835,,110.2838356,20.0212125,110.2770226,20.0156193
691,116,delivery_p2,2017-05-01 01:02:39.808083456,1493600559.8080835,2043.0,2256.0,17592367733503,17592367804269.0,110.1905133,20.0485749,110.163227,20.028315
692,11,delivery_p2,2017-05-01 00:51:09.357910016,1493599869.35791,249.0,3597.0,17592367901283,17592368148046.0,110.3592169,20.0549485,110.367456,20.0700589
693,30,pickup_p2,2017-05-01 00:26:15.000000000,1493598375.0,2400.0,1822.0,17592367864526,17592367731759.0,110.3620642,20.0102822,110.3606127,20.0014586
694,40,pickup_p1,2017-05-01 00:31:45.000000000,1493598705.0,1047.0,1822.0,17592367886899,,110.3544557,20.0068401,110.3606127,20.0014586
695,56,pickup_p1,2017-05-01 00:46:15.000000000,1493599575.0,2400.0,448.0,17592368103500,,110.3620642,20.0102822,110.3516669,20.0190248
696,66,"failed_ridepooling,delivery_p1",2017-05-01 00:32:10.000000000,1493598730.0,824.0,2228.0,17592367675977,,110.2818217,20.0093298,110.3242209,19.999546
697,66,pickup_p1,2017-05-01 00:42:55.000000000,1493599375.0,2228.0,2228.0,17592368106452,,110.3242209,19.999546,110.3242209,19.999546
698,14,delivery_p1,2017-05-01 00:30:52.234528000,1493598652.234528,2220.0,799.0,17592367785991,17592367735999.0,110.3374218,20.031768,110.2900141,20.0190794
699,34,pickup_p2,2017-05-01 00:25:55.000000000,1493598355.0,1280.0,1283.0,17592367946002,17592367701965.0,110.3334018,20.0405368,110.3323418,20.040324
700,85,delivery_p2,2017-05-01 00:41:07.113865728,1493599267.1138656,1280.0,291.0,17592367699325,17592367947932.0,110.3334018,20.0405368,110.3157988,20.0276965
701,89,delivery_p1,2017-05-01 00:59:49.166177536,1493600389.1661775,1280.0,1101.0,17592368251488,17592368198940.0,110.3334018,20.0405368,110.2773906,19.9784144
702,34,delivery_p1,2017-05-01 00:30:30.819239168,1493598630.8192391,477.0,1529.0,17592367946002,17592367701965.0,110.3452632,20.0307648,110.2522926,20.0020317
703,27,pickup_p1,2017-05-01 00:26:05.000000000,1493598365.0,364.0,364.0,17592367880226,,110.4133784,19.9919867,110.4133784,19.9919867
704,27,"failed_ridepooling,delivery_p1",2017-05-01 00:36:10.000000000,1493598970.0,364.0,11.0,17592367880226,,110.4133784,19.9919867,110.3380844,19.9816536
