,order_id,arrive_time,time_stamp,O_location,D_location,node_id,x_coord,y_coord
897,17592368102172,2017-05-01 08:42:55,1493628175.0,3446.0,1085.0,3446,110.3401264,20.0074158
898,17592367964992,2017-05-01 08:34:21,1493627661.0,1033.0,3596.0,1033,110.3701145,19.9900169
899,17592368074276,2017-05-01 08:33:52,1493627632.0,1033.0,1547.0,1033,110.3701145,19.9900169
900,17592368260629,2017-05-01 08:58:59,1493629139.0,376.0,3285.0,376,110.3824824,19.9843319
901,17592367520196,2017-05-01 08:02:57,1493625777.0,2230.0,79.0,2230,110.3099857,19.9928363
902,17592368117252,2017-05-01 08:42:08,1493628128.0,2230.0,3218.0,2230,110.3099857,19.9928363
903,17592367574562,2017-05-01 08:04:37,1493625877.0,525.0,3572.0,525,110.3565164,20.051721
904,17592368224478,2017-05-01 08:59:29,1493629169.0,1331.0,3694.0,1331,110.3388606,20.0250458
905,17592367561741,2017-05-01 08:11:40,1493626300.0,1331.0,2400.0,1331,110.3388606,20.0250458
906,17592368094711,2017-05-01 08:40:39,1493628039.0,1331.0,478.0,1331,110.3388606,20.0250458
907,17592368350050,2017-05-01 08:57:34,1493629054.0,1331.0,892.0,1331,110.3388606,20.0250458
908,17592367605474,2017-05-01 08:13:33,1493626413.0,1331.0,1080.0,1331,110.3388606,20.0250458
909,17592368107742,2017-05-01 08:41:41,1493628101.0,1331.0,1085.0,1331,110.3388606,20.0250458
910,17592368018439,2017-05-01 08:43:40,1493628220.0,1331.0,3384.0,1331,110.3388606,20.0250458
911,17592367627579,2017-05-01 08:14:17,1493626457.0,1331.0,1362.0,1331,110.3388606,20.0250458
912,17592367620202,2017-05-01 08:16:12,1493626572.0,1331.0,2111.0,1331,110.3388606,20.0250458
913,17592368033283,2017-05-01 08:46:20,1493628380.0,1331.0,1370.0,1331,110.3388606,20.0250458
914,17592368005312,2017-05-01 08:40:27,1493628027.0,1331.0,3269.0,1331,110.3388606,20.0250458
