,Unnamed: 0,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day
25080,447531,17592368266150,2017-05-01 08:54:24,2017-05-01 08:48:55,110.27,19.978,110.2941,19.9862,2017,5,1
25158,447609,17592368268049,2017-05-01 09:03:18,2017-05-01 08:59:13,110.2891,19.9783,110.3181,19.9954,2017,5,1
25159,447610,17592368295292,2017-05-01 09:08:31,2017-05-01 08:54:54,110.4163,19.8845,110.3875,19.9703,2017,5,1
25160,447611,17592368319508,2017-05-01 09:01:34,2017-05-01 08:59:52,110.3391,20.0317,110.3507,20.0489,2017,5,1
25234,447685,17592367086707,2017-05-01 07:33:32,2017-05-01 08:00:00,110.3433,19.9841,110.3567,20.0387,2017,5,1
25235,447686,17592367931240,2017-05-01 08:35:15,2017-05-01 08:34:55,110.3382,20.0377,110.4835,19.9685,2017,5,1
25236,447687,17592368154109,2017-05-01 08:50:20,2017-05-01 08:48:06,110.3604,19.9931,110.3741,20.0119,2017,5,1
25237,447688,17592368272282,2017-05-01 08:54:01,2017-05-01 08:50:11,110.3449,20.0525,110.3317,20.0409,2017,5,1
25298,447749,17592367630019,2017-05-01 08:19:09,2017-05-01 08:13:44,110.3433,19.9841,110.3322,20.062,2017,5,1
25299,447750,17592367899422,2017-05-01 08:31:06,2017-05-01 08:27:57,110.3235,20.0274,110.3621,20.0253,2017,5,1
25359,447810,17592368153879,2017-05-01 08:42:24,2017-05-01 08:39:07,110.343,19.9842,110.3394,20.0222,2017,5,1
25360,447811,17592368161951,2017-05-01 08:45:45,2017-05-01 08:40:45,110.3123,20.0248,110.2825,20.0198,2017,5,1
25361,447812,17592368204329,2017-05-01 08:57:22,2017-05-01 08:51:32,110.3608,20.0103,110.3446,20.0633,2017,5,1
25420,447871,17592368169023,2017-05-01 08:49:39,2017-05-01 08:42:11,110.3015,20.0174,110.3235,20.0471,2017,5,1
25497,447948,17592367589957,2017-05-01 08:14:36,2017-05-01 08:10:25,110.289,19.9562,110.3049,19.9968,2017,5,1
25498,447949,17592368048043,2017-05-01 08:35:48,2017-05-01 08:27:08,110.3438,20.0315,110.3368,19.9804,2017,5,1
25499,447950,17592368170132,2017-05-01 08:49:04,2017-05-01 08:42:25,110.3644,20.0354,110.3538,20.0439,2017,5,1
25560,448011,17592367783807,0000-00-00 00:00:00,2017-05-01 08:15:45,110.1625,20.0274,110.1859,20.0407,2017,5,1
25606,448057,17592385501847,0000-00-00 00:00:00,2017-05-02 08:00:00,110.3178,20.0253,110.3141,20.0051,2017,5,1
25621,448072,17592367596044,2017-05-01 08:09:10,2017-05-01 08:05:06,110.3295,20.0233,110.3572,20.0003,2017,5,1
25622,448073,17592367836186,2017-05-01 08:29:28,2017-05-01 08:28:07,110.3676,20.025,110.3435,20.0243,2017,5,1
25623,448074,17592368018935,2017-05-01 08:46:08,2017-05-01 08:41:16,110.3732,20.0116,110.3588,20.0238,2017,5,1
25684,448135,17592367642804,2017-05-01 08:22:14,2017-05-01 08:16:51,110.2897,20.0127,110.333,20.0239,2017,5,1
25749,448200,17592367672971,2017-05-01 08:04:20,2017-05-01 08:00:14,110.3381,20.0104,110.3043,20.0253,2017,5,1
25750,448201,17592367699325,2017-05-01 08:27:14,2017-05-01 08:21:39,110.3366,20.0407,110.3627,20.0409,2017,5,1
25751,448202,17592368119069,2017-05-01 08:57:08,2017-05-01 08:51:32,110.4074,20.0441,110.315,20.0231,2017,5,1
25752,448203,17592368209879,2017-05-01 08:53:33,2017-05-01 08:50:31,110.3241,20.0074,110.3332,20.029,2017,5,1
25754,448205,17592368464027,2017-05-01 09:02:33,2017-05-01 08:58:19,110.3481,20.0308,110.366,20.0385,2017,5,1
25822,448273,17592367533761,2017-05-01 08:09:23,2017-05-01 08:04:55,110.3719,20.0248,110.3658,20.0388,2017,5,1
25823,448274,17592367707429,2017-05-01 08:27:53,2017-05-01 08:22:17,110.3419,19.9777,110.2998,20.0144,2017,5,1
25824,448275,17592367890947,2017-05-01 08:28:50,2017-05-01 08:26:01,110.3433,19.9841,110.3263,19.9835,2017,5,1
25825,448276,17592368354198,2017-05-01 08:57:23,2017-05-01 08:55:15,110.3186,20.0276,110.3808,19.9863,2017,5,1
25885,448336,17592368082712,2017-05-01 08:42:05,2017-05-01 08:34:46,110.3433,19.9841,110.3239,19.9955,2017,5,1
25951,448402,17592367797493,2017-05-01 08:30:08,2017-05-01 08:22:40,110.3535,20.0478,110.337,19.9995,2017,5,1
25952,448403,17592367818562,2017-05-01 08:27:27,2017-05-01 08:24:04,110.4966,19.9359,110.4383,19.9663,2017,5,1
26153,448604,17592368295830,0000-00-00 00:00:00,2017-05-01 08:55:00,110.3467,20.0448,110.3819,20.0204,2017,5,1
26275,448726,17592368236486,2017-05-01 08:59:51,2017-05-01 08:55:58,110.3398,20.0594,110.3166,20.061,2017,5,1
26358,448809,17592367737613,2017-05-01 08:27:26,2017-05-01 08:24:38,110.2212,19.9294,110.3314,19.983,2017,5,1
26359,448810,17592367864867,2017-05-01 08:24:06,2017-05-01 08:19:53,110.4853,19.9674,110.4658,19.9405,2017,5,1
26543,448994,17592383315027,0000-00-00 00:00:00,2017-05-02 08:00:00,110.1625,20.0274,110.2165,20.0495,2017,5,1
26573,449024,17592367511137,2017-05-01 08:08:01,2017-05-01 08:02:43,110.4612,19.9397,110.3759,19.9759,2017,5,1
26574,449025,17592367690739,2017-05-01 08:29:07,2017-05-01 08:30:00,110.4634,19.9369,110.3215,19.9118,2017,5,1
26575,449026,17592367831999,2017-05-01 08:31:53,2017-05-01 08:27:10,110.3429,20.032,110.3412,20.0434,2017,5,1
26647,449098,17592368170904,2017-05-01 08:45:35,2017-05-01 08:42:34,110.3043,20.0209,110.3286,20.0655,2017,5,1
26732,449183,17592368305236,2017-05-01 08:59:11,2017-05-01 08:56:57,110.324,20.0273,110.4344,19.9678,2017,5,1
26810,449261,17592368239652,2017-05-01 09:01:21,2017-05-01 08:56:37,110.3194,20.0256,110.3444,19.9836,2017,5,1
26812,449263,17592368460623,2017-05-01 09:07:05,2017-05-01 08:57:37,110.3979,20.0045,110.3274,20.0444,2017,5,1
26885,449336,17592367624240,2017-05-01 08:17:46,2017-05-01 08:12:18,110.3346,20.0632,110.3388,19.9991,2017,5,1
26966,449417,17592367575968,0000-00-00 00:00:00,2017-05-01 08:20:00,110.1587,19.9968,110.2526,20.0139,2017,5,1
26967,449418,17592367695919,2017-05-01 08:09:10,2017-05-01 08:06:21,110.3557,20.0009,110.3808,19.9729,2017,5,1
26968,449419,17592367941106,2017-05-01 08:41:34,2017-05-01 08:37:00,110.3213,20.0328,110.3446,19.9832,2017,5,1
27037,449488,17592368087412,2017-05-01 08:37:31,2017-05-01 08:35:46,110.3327,20.0108,110.3417,20.0604,2017,5,1
27121,449572,17592367974569,2017-05-01 08:40:26,2017-05-01 08:39:46,110.3269,20.0199,110.3443,20.0007,2017,5,1
27176,449627,17592367846649,2017-05-01 08:34:54,2017-05-01 08:30:08,110.3444,19.9585,110.3378,20.0729,2017,5,1
27177,449628,17592368119968,2017-05-01 08:45:18,2017-05-01 08:42:29,110.4732,19.8718,110.4612,19.942,2017,5,1
27242,449693,17592386101357,0000-00-00 00:00:00,2017-05-02 08:00:00,110.1625,20.0274,110.2164,20.0495,2017,5,1
27264,449715,17592367958641,2017-05-01 08:43:14,2017-05-01 08:38:41,110.3513,20.0305,110.2996,20.0099,2017,5,1
27265,449716,17592368007073,2017-05-01 08:45:28,2017-05-01 08:41:58,110.3518,20.0231,110.3216,20.0655,2017,5,1
27328,449779,17592367717658,2017-05-01 08:15:02,2017-05-01 08:11:54,110.3608,20.0103,110.3189,20.021,2017,5,1
27329,449780,17592368169570,2017-05-01 08:48:36,2017-05-01 08:42:18,110.3435,19.9659,110.3399,20.0016,2017,5,1
27400,449851,17592367959806,2017-05-01 08:38:50,2017-05-01 08:28:41,110.4946,19.9628,110.4658,19.9405,2017,5,1
27401,449852,17592368202975,2017-05-01 08:52:31,2017-05-01 08:49:06,110.3159,20.0337,110.2943,19.9998,2017,5,1
27402,449853,17592368232356,2017-05-01 08:59:51,2017-05-01 08:55:07,110.3438,20.0315,110.3013,20.0129,2017,5,1
27471,449922,17592367520063,2017-05-01 08:06:30,2017-05-01 08:00:02,110.3097,19.9949,110.3161,20.0255,2017,5,1
27472,449923,17592367904492,2017-05-01 08:31:41,2017-05-01 08:29:05,110.3407,19.9896,110.2811,20.0054,2017,5,1
27474,449925,17592368186892,2017-05-01 08:49:18,2017-05-01 08:45:49,110.3292,20.0354,110.3223,20.0136,2017,5,1
27475,449926,17592368228261,2017-05-01 08:57:29,2017-05-01 08:53:10,110.2377,20.0367,110.2902,19.9817,2017,5,1
27557,450008,17592367724898,2017-05-01 08:20:32,2017-05-01 08:13:41,110.2897,20.0127,110.3023,20.0027,2017,5,1
27558,450009,17592368040595,2017-05-01 08:50:02,2017-05-01 08:45:40,110.34,20.069,110.324,20.0151,2017,5,1
27559,450010,17592368043742,2017-05-01 08:50:53,2017-05-01 08:46:18,110.3513,20.0305,110.3514,20.0194,2017,5,1
27560,450011,17592368070865,2017-05-01 08:59:33,2017-05-01 08:48:14,110.282,20.0139,110.3013,20.0106,2017,5,1
27622,450073,17592368058955,2017-05-01 08:30:39,2017-05-01 08:29:36,110.3367,20.0333,110.3376,20.0219,2017,5,1
27688,450139,17592368000744,2017-05-01 08:41:33,2017-05-01 08:37:31,110.3337,19.9958,110.3248,20.0655,2017,5,1
27690,450141,17592368263084,2017-05-01 08:52:11,2017-05-01 08:48:18,110.3263,20.0351,110.3684,19.9892,2017,5,1
27753,450204,17592367624508,0000-00-00 00:00:00,2017-05-01 08:12:22,110.4634,19.9369,110.4372,19.9673,2017,5,1
27754,450205,17592367720243,2017-05-01 08:14:49,2017-05-01 08:12:32,110.3405,20.0396,110.2905,20.0259,2017,5,1
27755,450206,17592367918007,2017-05-01 08:35:48,2017-05-01 08:32:06,110.3409,20.0261,110.3502,20.0273,2017,5,1
27756,450207,17592368065321,2017-05-01 08:50:49,2017-05-01 08:47:51,110.3242,20.0291,110.3559,20.0234,2017,5,1
27828,450279,17592350616780,0000-00-00 00:00:00,2017-05-01 08:50:00,110.4634,19.9369,110.2925,20.0296,2017,5,1
27834,450285,17592367957454,2017-05-01 08:32:13,2017-05-01 08:28:09,110.3458,20.0502,110.3509,20.0225,2017,5,1
27835,450286,17592368146137,2017-05-01 08:50:01,2017-05-01 08:47:33,110.343,19.9842,110.3485,20.0299,2017,5,1
27908,450359,17592368128046,2017-05-01 08:48:43,2017-05-01 08:44:08,110.3221,20.021,110.2944,19.9986,2017,5,1
27909,450360,17592368362254,2017-05-01 08:58:44,2017-05-01 08:56:55,110.29,20.012,110.3329,20.0093,2017,5,1
27977,450428,17592367996111,0000-00-00 00:00:00,2017-05-01 08:36:33,110.3042,20.0178,110.369,20.0387,2017,5,1
28032,450483,17592367929563,2017-05-01 08:41:42,2017-05-01 08:34:34,110.3022,20.0224,110.3188,20.0613,2017,5,1
28033,450484,17592368204900,2017-05-01 08:57:44,2017-05-01 08:49:30,110.309,20.0322,110.3224,20.0291,2017,5,1
28034,450485,17592368246269,2017-05-01 09:00:02,2017-05-01 08:57:44,110.3443,20.0263,110.3507,20.0489,2017,5,1
28098,450549,17592367612618,2017-05-01 08:12:26,2017-05-01 08:09:22,110.3203,20.0233,110.3667,19.985,2017,5,1
28167,450618,17592367957830,2017-05-01 08:37:24,2017-05-01 08:28:14,110.3155,20.0223,110.319,20.0014,2017,5,1
28168,450619,17592367979139,2017-05-01 08:39:46,2017-05-01 08:32:57,110.3487,20.0159,110.3179,19.9972,2017,5,1
28170,450621,17592368456276,2017-05-01 08:59:40,2017-05-01 08:56:43,110.3463,20.0498,110.3739,20.0192,2017,5,1
28234,450685,17592367488793,2017-05-01 08:12:08,2017-05-01 08:00:54,110.3177,20.0229,110.3405,20.0014,2017,5,1
28235,450686,17592367993293,2017-05-01 08:43:53,2017-05-01 08:41:02,110.3433,19.9836,110.3309,19.9993,2017,5,1
28236,450687,17592368104163,2017-05-01 08:42:12,2017-05-01 08:39:16,110.3433,19.9841,110.3402,20.0043,2017,5,1
28237,450688,17592368273795,2017-05-01 08:55:36,2017-05-01 08:50:30,110.3266,20.0316,110.341,20.0533,2017,5,1
28308,450759,17592368090075,2017-05-01 08:37:06,2017-05-01 08:36:19,110.3601,20.0436,110.3382,20.0465,2017,5,1
28368,450819,17592362088274,2017-05-01 08:02:03,2017-05-01 08:10:00,110.4183,19.9175,110.3428,20.0004,2017,5,1
28437,450888,17592367722726,2017-05-01 08:16:35,2017-05-01 08:13:09,110.3433,19.9841,110.3593,19.988,2017,5,1
28518,450969,17592368115258,2017-05-01 08:47:04,2017-05-01 08:41:32,110.3446,20.0262,110.3275,20.024,2017,5,1
28519,450970,17592368176927,2017-05-01 08:48:14,2017-05-01 08:43:49,110.3729,20.0142,110.3381,20.0223,2017,5,1
28634,451085,17592367720933,2017-05-01 08:27:11,2017-05-01 08:22:28,110.3608,20.0101,110.3537,20.0285,2017,5,1
28635,451086,17592367745149,2017-05-01 08:26:19,2017-05-01 08:18:29,110.3023,20.0205,110.3539,20.0445,2017,5,1
28636,451087,17592368005471,2017-05-01 08:44:20,2017-05-01 08:38:31,110.3366,20.0697,110.2112,20.0114,2017,5,1
28637,451088,17592368044942,2017-05-01 08:29:36,2017-05-01 08:26:26,110.3447,19.9966,110.3292,20.007,2017,5,1
